#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   570    0.24553E+04    0.22773E+02    0.10822E-07    0.22773E+02    0.11781E+02   -0.53974E-09    0.10822E-07   -0.53974E-09    0.44054E-13
   571    0.24482E+04    0.23515E+02    0.10855E-07    0.23515E+02    0.12010E+02   -0.56503E-09    0.10855E-07   -0.56503E-09    0.43774E-13
   572    0.24409E+04    0.24231E+02    0.10889E-07    0.24231E+02    0.12242E+02   -0.59013E-09    0.10889E-07   -0.59013E-09    0.43497E-13
   573    0.24336E+04    0.24918E+02    0.10925E-07    0.24918E+02    0.12478E+02   -0.61505E-09    0.10925E-07   -0.61505E-09    0.43222E-13
   574    0.24261E+04    0.25579E+02    0.10961E-07    0.25579E+02    0.12719E+02   -0.63979E-09    0.10961E-07   -0.63979E-09    0.42949E-13
   575    0.24185E+04    0.26210E+02    0.10999E-07    0.26210E+02    0.12962E+02   -0.66434E-09    0.10999E-07   -0.66434E-09    0.42678E-13
   576    0.24108E+04    0.26814E+02    0.11038E-07    0.26814E+02    0.13210E+02   -0.68870E-09    0.11038E-07   -0.68870E-09    0.42409E-13
   577    0.24028E+04    0.27389E+02    0.11079E-07    0.27389E+02    0.13462E+02   -0.71286E-09    0.11079E-07   -0.71286E-09    0.42142E-13
   578    0.23948E+04    0.27933E+02    0.11120E-07    0.27933E+02    0.13716E+02   -0.73682E-09    0.11120E-07   -0.73682E-09    0.41878E-13
   579    0.23868E+04    0.28449E+02    0.11163E-07    0.28449E+02    0.13975E+02   -0.76057E-09    0.11163E-07   -0.76057E-09    0.41615E-13
   580    0.23786E+04    0.28934E+02    0.11206E-07    0.28934E+02    0.14237E+02   -0.78412E-09    0.11206E-07   -0.78412E-09    0.41355E-13
   581    0.23702E+04    0.29389E+02    0.11251E-07    0.29389E+02    0.14501E+02   -0.80746E-09    0.11251E-07   -0.80746E-09    0.41096E-13
   582    0.23618E+04    0.29813E+02    0.11296E-07    0.29813E+02    0.14769E+02   -0.83059E-09    0.11296E-07   -0.83059E-09    0.40840E-13
   583    0.23533E+04    0.30205E+02    0.11343E-07    0.30205E+02    0.15041E+02   -0.85350E-09    0.11343E-07   -0.85350E-09    0.40585E-13
   584    0.23447E+04    0.30567E+02    0.11390E-07    0.30567E+02    0.15315E+02   -0.87618E-09    0.11390E-07   -0.87618E-09    0.40333E-13
   585    0.23360E+04    0.30896E+02    0.11439E-07    0.30896E+02    0.15592E+02   -0.89864E-09    0.11439E-07   -0.89864E-09    0.40083E-13
   586    0.23273E+04    0.31194E+02    0.11488E-07    0.31194E+02    0.15871E+02   -0.92088E-09    0.11488E-07   -0.92088E-09    0.39834E-13
   587    0.23185E+04    0.31459E+02    0.11538E-07    0.31459E+02    0.16153E+02   -0.94288E-09    0.11538E-07   -0.94288E-09    0.39588E-13
   588    0.23096E+04    0.31691E+02    0.11589E-07    0.31691E+02    0.16438E+02   -0.96464E-09    0.11589E-07   -0.96464E-09    0.39343E-13
   589    0.23006E+04    0.31892E+02    0.11641E-07    0.31892E+02    0.16726E+02   -0.98617E-09    0.11641E-07   -0.98617E-09    0.39100E-13
   590    0.22915E+04    0.32059E+02    0.11694E-07    0.32059E+02    0.17015E+02   -0.10074E-08    0.11694E-07   -0.10074E-08    0.38859E-13
   591    0.22824E+04    0.32193E+02    0.11747E-07    0.32193E+02    0.17308E+02   -0.10285E-08    0.11747E-07   -0.10285E-08    0.38620E-13
   592    0.22733E+04    0.32293E+02    0.11801E-07    0.32293E+02    0.17601E+02   -0.10493E-08    0.11801E-07   -0.10493E-08    0.38383E-13
   593    0.22641E+04    0.32361E+02    0.11856E-07    0.32361E+02    0.17898E+02   -0.10698E-08    0.11856E-07   -0.10698E-08    0.38147E-13
   594    0.22548E+04    0.32394E+02    0.11911E-07    0.32394E+02    0.18196E+02   -0.10901E-08    0.11911E-07   -0.10901E-08    0.37914E-13
   595    0.22454E+04    0.32394E+02    0.11968E-07    0.32394E+02    0.18495E+02   -0.11101E-08    0.11968E-07   -0.11101E-08    0.37682E-13
   596    0.22362E+04    0.32360E+02    0.12024E-07    0.32360E+02    0.18797E+02   -0.11298E-08    0.12024E-07   -0.11298E-08    0.37452E-13
   597    0.22269E+04    0.32292E+02    0.12081E-07    0.32292E+02    0.19099E+02   -0.11493E-08    0.12081E-07   -0.11493E-08    0.37223E-13
   598    0.22177E+04    0.32190E+02    0.12139E-07    0.32190E+02    0.19403E+02   -0.11685E-08    0.12139E-07   -0.11685E-08    0.36997E-13
   599    0.22084E+04    0.32054E+02    0.12198E-07    0.32054E+02    0.19709E+02   -0.11875E-08    0.12198E-07   -0.11875E-08    0.36772E-13
   600    0.21990E+04    0.31884E+02    0.12256E-07    0.31884E+02    0.20016E+02   -0.12061E-08    0.12256E-07   -0.12061E-08    0.36548E-13
   601    0.21896E+04    0.31679E+02    0.12316E-07    0.31679E+02    0.20325E+02   -0.12245E-08    0.12316E-07   -0.12245E-08    0.36327E-13
   602    0.21803E+04    0.31440E+02    0.12375E-07    0.31440E+02    0.20633E+02   -0.12426E-08    0.12375E-07   -0.12426E-08    0.36106E-13
   603    0.21708E+04    0.31169E+02    0.12436E-07    0.31169E+02    0.20943E+02   -0.12604E-08    0.12436E-07   -0.12604E-08    0.35888E-13
   604    0.21616E+04    0.30862E+02    0.12496E-07    0.30862E+02    0.21254E+02   -0.12779E-08    0.12496E-07   -0.12779E-08    0.35671E-13
   605    0.21522E+04    0.30522E+02    0.12557E-07    0.30522E+02    0.21564E+02   -0.12952E-08    0.12557E-07   -0.12952E-08    0.35456E-13
   606    0.21430E+04    0.30147E+02    0.12618E-07    0.30147E+02    0.21876E+02   -0.13122E-08    0.12618E-07   -0.13122E-08    0.35242E-13
   607    0.21335E+04    0.29739E+02    0.12680E-07    0.29739E+02    0.22188E+02   -0.13288E-08    0.12680E-07   -0.13288E-08    0.35030E-13
   608    0.21242E+04    0.29297E+02    0.12742E-07    0.29297E+02    0.22500E+02   -0.13453E-08    0.12742E-07   -0.13453E-08    0.34820E-13
   609    0.21151E+04    0.28820E+02    0.12804E-07    0.28820E+02    0.22812E+02   -0.13614E-08    0.12804E-07   -0.13614E-08    0.34611E-13
   610    0.21058E+04    0.28310E+02    0.12867E-07    0.28310E+02    0.23124E+02   -0.13773E-08    0.12867E-07   -0.13773E-08    0.34404E-13
   611    0.20967E+04    0.27767E+02    0.12930E-07    0.27767E+02    0.23436E+02   -0.13928E-08    0.12930E-07   -0.13928E-08    0.34198E-13
   612    0.20876E+04    0.27192E+02    0.12993E-07    0.27192E+02    0.23748E+02   -0.14082E-08    0.12993E-07   -0.14082E-08    0.33994E-13
   613    0.20784E+04    0.26582E+02    0.13057E-07    0.26582E+02    0.24058E+02   -0.14232E-08    0.13057E-07   -0.14232E-08    0.33791E-13
   614    0.20694E+04    0.25939E+02    0.13120E-07    0.25939E+02    0.24369E+02   -0.14379E-08    0.13120E-07   -0.14379E-08    0.33590E-13
   615    0.20605E+04    0.25264E+02    0.13184E-07    0.25264E+02    0.24678E+02   -0.14524E-08    0.13184E-07   -0.14524E-08    0.33390E-13
   616    0.20516E+04    0.24556E+02    0.13248E-07    0.24556E+02    0.24988E+02   -0.14666E-08    0.13248E-07   -0.14666E-08    0.33192E-13
   617    0.20428E+04    0.23816E+02    0.13312E-07    0.23816E+02    0.25296E+02   -0.14806E-08    0.13312E-07   -0.14806E-08    0.32995E-13
   618    0.20341E+04    0.23044E+02    0.13376E-07    0.23044E+02    0.25604E+02   -0.14943E-08    0.13376E-07   -0.14943E-08    0.32800E-13
   619    0.20253E+04    0.22241E+02    0.13441E-07    0.22241E+02    0.25912E+02   -0.15077E-08    0.13441E-07   -0.15077E-08    0.32606E-13
   620    0.20168E+04    0.21407E+02    0.13505E-07    0.21407E+02    0.26217E+02   -0.15208E-08    0.13505E-07   -0.15208E-08    0.32413E-13
   621    0.20083E+04    0.20541E+02    0.13570E-07    0.20541E+02    0.26521E+02   -0.15336E-08    0.13570E-07   -0.15336E-08    0.32222E-13
   622    0.19998E+04    0.19644E+02    0.13635E-07    0.19644E+02    0.26824E+02   -0.15462E-08    0.13635E-07   -0.15462E-08    0.32033E-13
   623    0.19916E+04    0.18717E+02    0.13700E-07    0.18717E+02    0.27124E+02   -0.15585E-08    0.13700E-07   -0.15585E-08    0.31844E-13
   624    0.19833E+04    0.17761E+02    0.13764E-07    0.17761E+02    0.27423E+02   -0.15706E-08    0.13764E-07   -0.15706E-08    0.31657E-13
   625    0.19751E+04    0.16773E+02    0.13829E-07    0.16773E+02    0.27720E+02   -0.15824E-08    0.13829E-07   -0.15824E-08    0.31472E-13
   626    0.19671E+04    0.15757E+02    0.13894E-07    0.15757E+02    0.28016E+02   -0.15939E-08    0.13894E-07   -0.15939E-08    0.31288E-13
   627    0.19592E+04    0.14712E+02    0.13959E-07    0.14712E+02    0.28308E+02   -0.16052E-08    0.13959E-07   -0.16052E-08    0.31105E-13
   628    0.19515E+04    0.13637E+02    0.14023E-07    0.13637E+02    0.28599E+02   -0.16161E-08    0.14023E-07   -0.16161E-08    0.30924E-13
   629    0.19438E+04    0.12535E+02    0.14088E-07    0.12535E+02    0.28887E+02   -0.16269E-08    0.14088E-07   -0.16269E-08    0.30744E-13
   630    0.19362E+04    0.11404E+02    0.14152E-07    0.11404E+02    0.29173E+02   -0.16373E-08    0.14152E-07   -0.16373E-08    0.30565E-13
   631    0.19287E+04    0.10247E+02    0.14217E-07    0.10247E+02    0.29456E+02   -0.16475E-08    0.14217E-07   -0.16475E-08    0.30387E-13
   632    0.19215E+04    0.90613E+01    0.14281E-07    0.90613E+01    0.29736E+02   -0.16574E-08    0.14281E-07   -0.16574E-08    0.30211E-13
   633    0.19143E+04    0.78502E+01    0.14345E-07    0.78502E+01    0.30015E+02   -0.16671E-08    0.14345E-07   -0.16671E-08    0.30036E-13
   634    0.19072E+04    0.66133E+01    0.14409E-07    0.66133E+01    0.30289E+02   -0.16765E-08    0.14409E-07   -0.16765E-08    0.29863E-13
   635    0.19004E+04    0.53510E+01    0.14473E-07    0.53510E+01    0.30561E+02   -0.16857E-08    0.14473E-07   -0.16857E-08    0.29690E-13
   636    0.18935E+04    0.40640E+01    0.14537E-07    0.40640E+01    0.30830E+02   -0.16945E-08    0.14537E-07   -0.16945E-08    0.29519E-13
   637    0.18869E+04    0.27517E+01    0.14600E-07    0.27517E+01    0.31095E+02   -0.17032E-08    0.14600E-07   -0.17032E-08    0.29349E-13
   638    0.18805E+04    0.14162E+01    0.14664E-07    0.14162E+01    0.31357E+02   -0.17115E-08    0.14664E-07   -0.17115E-08    0.29180E-13
   639    0.18742E+04    0.56773E-01    0.14726E-07    0.56773E-01    0.31615E+02   -0.17196E-08    0.14726E-07   -0.17196E-08    0.29013E-13
   640    0.18680E+04   -0.13251E+01    0.14789E-07   -0.13251E+01    0.31871E+02   -0.17275E-08    0.14789E-07   -0.17275E-08    0.28847E-13
   641    0.18620E+04   -0.27294E+01    0.14852E-07   -0.27294E+01    0.32123E+02   -0.17351E-08    0.14852E-07   -0.17351E-08    0.28682E-13
   642    0.18561E+04   -0.41554E+01    0.14914E-07   -0.41554E+01    0.32370E+02   -0.17424E-08    0.14914E-07   -0.17424E-08    0.28518E-13
   643    0.18504E+04   -0.56024E+01    0.14975E-07   -0.56024E+01    0.32614E+02   -0.17495E-08    0.14975E-07   -0.17495E-08    0.28355E-13
   644    0.18449E+04   -0.70699E+01    0.15037E-07   -0.70699E+01    0.32853E+02   -0.17563E-08    0.15037E-07   -0.17563E-08    0.28193E-13
   645    0.18396E+04   -0.85575E+01    0.15098E-07   -0.85575E+01    0.33088E+02   -0.17629E-08    0.15098E-07   -0.17629E-08    0.28033E-13
   646    0.18343E+04   -0.10065E+02    0.15158E-07   -0.10065E+02    0.33319E+02   -0.17692E-08    0.15158E-07   -0.17692E-08    0.27874E-13
   647    0.18294E+04   -0.11591E+02    0.15219E-07   -0.11591E+02    0.33546E+02   -0.17752E-08    0.15219E-07   -0.17752E-08    0.27716E-13
   648    0.18245E+04   -0.13134E+02    0.15278E-07   -0.13134E+02    0.33768E+02   -0.17811E-08    0.15278E-07   -0.17811E-08    0.27558E-13
   649    0.18199E+04   -0.14696E+02    0.15338E-07   -0.14696E+02    0.33986E+02   -0.17866E-08    0.15338E-07   -0.17866E-08    0.27402E-13
   650    0.18154E+04   -0.16274E+02    0.15397E-07   -0.16274E+02    0.34198E+02   -0.17919E-08    0.15397E-07   -0.17919E-08    0.27248E-13
   651    0.18111E+04   -0.17868E+02    0.15455E-07   -0.17868E+02    0.34408E+02   -0.17970E-08    0.15455E-07   -0.17970E-08    0.27094E-13
   652    0.18070E+04   -0.19478E+02    0.15513E-07   -0.19478E+02    0.34612E+02   -0.18018E-08    0.15513E-07   -0.18018E-08    0.26941E-13
   653    0.18031E+04   -0.21103E+02    0.15570E-07   -0.21103E+02    0.34810E+02   -0.18063E-08    0.15570E-07   -0.18063E-08    0.26789E-13
   654    0.17994E+04   -0.22740E+02    0.15627E-07   -0.22740E+02    0.35004E+02   -0.18106E-08    0.15627E-07   -0.18106E-08    0.26639E-13
   655    0.17957E+04   -0.24392E+02    0.15684E-07   -0.24392E+02    0.35193E+02   -0.18147E-08    0.15684E-07   -0.18147E-08    0.26489E-13
   656    0.17924E+04   -0.26057E+02    0.15740E-07   -0.26057E+02    0.35377E+02   -0.18185E-08    0.15740E-07   -0.18185E-08    0.26341E-13
   657    0.17893E+04   -0.27733E+02    0.15795E-07   -0.27733E+02    0.35555E+02   -0.18221E-08    0.15795E-07   -0.18221E-08    0.26193E-13
   658    0.17862E+04   -0.29420E+02    0.15850E-07   -0.29420E+02    0.35729E+02   -0.18254E-08    0.15850E-07   -0.18254E-08    0.26047E-13
   659    0.17835E+04   -0.31118E+02    0.15904E-07   -0.31118E+02    0.35898E+02   -0.18285E-08    0.15904E-07   -0.18285E-08    0.25901E-13
   660    0.17809E+04   -0.32826E+02    0.15958E-07   -0.32826E+02    0.36060E+02   -0.18314E-08    0.15958E-07   -0.18314E-08    0.25757E-13
   661    0.17785E+04   -0.34541E+02    0.16011E-07   -0.34541E+02    0.36217E+02   -0.18340E-08    0.16011E-07   -0.18340E-08    0.25613E-13
   662    0.17764E+04   -0.36267E+02    0.16063E-07   -0.36267E+02    0.36370E+02   -0.18364E-08    0.16063E-07   -0.18364E-08    0.25471E-13
   663    0.17744E+04   -0.38000E+02    0.16115E-07   -0.38000E+02    0.36517E+02   -0.18385E-08    0.16115E-07   -0.18385E-08    0.25329E-13
   664    0.17726E+04   -0.39739E+02    0.16167E-07   -0.39739E+02    0.36657E+02   -0.18405E-08    0.16167E-07   -0.18405E-08    0.25189E-13
   665    0.17709E+04   -0.41485E+02    0.16218E-07   -0.41485E+02    0.36792E+02   -0.18421E-08    0.16218E-07   -0.18421E-08    0.25049E-13
   666    0.17695E+04   -0.43236E+02    0.16268E-07   -0.43236E+02    0.36921E+02   -0.18436E-08    0.16268E-07   -0.18436E-08    0.24910E-13
   667    0.17683E+04   -0.44992E+02    0.16318E-07   -0.44992E+02    0.37044E+02   -0.18448E-08    0.16318E-07   -0.18448E-08    0.24773E-13
   668    0.17672E+04   -0.46752E+02    0.16367E-07   -0.46752E+02    0.37162E+02   -0.18458E-08    0.16367E-07   -0.18458E-08    0.24636E-13
   669    0.17665E+04   -0.48515E+02    0.16415E-07   -0.48515E+02    0.37274E+02   -0.18466E-08    0.16415E-07   -0.18466E-08    0.24500E-13
   670    0.17659E+04   -0.50279E+02    0.16463E-07   -0.50279E+02    0.37380E+02   -0.18472E-08    0.16463E-07   -0.18472E-08    0.24366E-13
   671    0.17655E+04   -0.52046E+02    0.16510E-07   -0.52046E+02    0.37481E+02   -0.18475E-08    0.16510E-07   -0.18475E-08    0.24232E-13
   672    0.17652E+04   -0.53815E+02    0.16556E-07   -0.53815E+02    0.37575E+02   -0.18476E-08    0.16556E-07   -0.18476E-08    0.24099E-13
   673    0.17653E+04   -0.55582E+02    0.16602E-07   -0.55582E+02    0.37664E+02   -0.18475E-08    0.16602E-07   -0.18475E-08    0.23967E-13
   674    0.17654E+04   -0.57349E+02    0.16647E-07   -0.57349E+02    0.37747E+02   -0.18472E-08    0.16647E-07   -0.18472E-08    0.23836E-13
   675    0.17658E+04   -0.59115E+02    0.16692E-07   -0.59115E+02    0.37823E+02   -0.18467E-08    0.16692E-07   -0.18467E-08    0.23705E-13
   676    0.17664E+04   -0.60878E+02    0.16736E-07   -0.60878E+02    0.37893E+02   -0.18459E-08    0.16736E-07   -0.18459E-08    0.23576E-13
   677    0.17672E+04   -0.62638E+02    0.16779E-07   -0.62638E+02    0.37957E+02   -0.18450E-08    0.16779E-07   -0.18450E-08    0.23448E-13
   678    0.17682E+04   -0.64395E+02    0.16821E-07   -0.64395E+02    0.38014E+02   -0.18438E-08    0.16821E-07   -0.18438E-08    0.23320E-13
   679    0.17693E+04   -0.66147E+02    0.16863E-07   -0.66147E+02    0.38067E+02   -0.18424E-08    0.16863E-07   -0.18424E-08    0.23193E-13
   680    0.17708E+04   -0.67894E+02    0.16904E-07   -0.67894E+02    0.38113E+02   -0.18408E-08    0.16904E-07   -0.18408E-08    0.23067E-13
   681    0.17724E+04   -0.69634E+02    0.16944E-07   -0.69634E+02    0.38152E+02   -0.18390E-08    0.16944E-07   -0.18390E-08    0.22942E-13
   682    0.17742E+04   -0.71369E+02    0.16984E-07   -0.71369E+02    0.38184E+02   -0.18370E-08    0.16984E-07   -0.18370E-08    0.22818E-13
   683    0.17762E+04   -0.73097E+02    0.17023E-07   -0.73097E+02    0.38212E+02   -0.18348E-08    0.17023E-07   -0.18348E-08    0.22695E-13
   684    0.17783E+04   -0.74817E+02    0.17061E-07   -0.74817E+02    0.38232E+02   -0.18323E-08    0.17061E-07   -0.18323E-08    0.22573E-13
   685    0.17806E+04   -0.76528E+02    0.17098E-07   -0.76528E+02    0.38246E+02   -0.18297E-08    0.17098E-07   -0.18297E-08    0.22451E-13
   686    0.17831E+04   -0.78221E+02    0.17135E-07   -0.78221E+02    0.38254E+02   -0.18269E-08    0.17135E-07   -0.18269E-08    0.22330E-13
   687    0.17859E+04   -0.79908E+02    0.17170E-07   -0.79908E+02    0.38256E+02   -0.18239E-08    0.17170E-07   -0.18239E-08    0.22210E-13
   688    0.17888E+04   -0.81586E+02    0.17205E-07   -0.81586E+02    0.38251E+02   -0.18207E-08    0.17205E-07   -0.18207E-08    0.22091E-13
   689    0.17919E+04   -0.83249E+02    0.17240E-07   -0.83249E+02    0.38240E+02   -0.18173E-08    0.17240E-07   -0.18173E-08    0.21973E-13
   690    0.17952E+04   -0.84902E+02    0.17273E-07   -0.84902E+02    0.38223E+02   -0.18137E-08    0.17273E-07   -0.18137E-08    0.21855E-13
   691    0.17987E+04   -0.86539E+02    0.17306E-07   -0.86539E+02    0.38199E+02   -0.18099E-08    0.17306E-07   -0.18099E-08    0.21738E-13
   692    0.18023E+04   -0.88161E+02    0.17338E-07   -0.88161E+02    0.38169E+02   -0.18059E-08    0.17338E-07   -0.18059E-08    0.21622E-13
   693    0.18061E+04   -0.89773E+02    0.17369E-07   -0.89773E+02    0.38134E+02   -0.18017E-08    0.17369E-07   -0.18017E-08    0.21507E-13
   694    0.18101E+04   -0.91362E+02    0.17399E-07   -0.91362E+02    0.38091E+02   -0.17973E-08    0.17399E-07   -0.17973E-08    0.21392E-13
   695    0.18143E+04   -0.92935E+02    0.17428E-07   -0.92935E+02    0.38044E+02   -0.17928E-08    0.17428E-07   -0.17928E-08    0.21279E-13
   696    0.18186E+04   -0.94506E+02    0.17457E-07   -0.94506E+02    0.37989E+02   -0.17880E-08    0.17457E-07   -0.17880E-08    0.21166E-13
   697    0.18232E+04   -0.96046E+02    0.17485E-07   -0.96046E+02    0.37929E+02   -0.17831E-08    0.17485E-07   -0.17831E-08    0.21053E-13
   698    0.18278E+04   -0.97570E+02    0.17512E-07   -0.97570E+02    0.37861E+02   -0.17780E-08    0.17512E-07   -0.17780E-08    0.20942E-13
   699    0.18326E+04   -0.99070E+02    0.17538E-07   -0.99070E+02    0.37789E+02   -0.17727E-08    0.17538E-07   -0.17727E-08    0.20831E-13
   700    0.18377E+04   -0.10055E+03    0.17563E-07   -0.10055E+03    0.37710E+02   -0.17672E-08    0.17563E-07   -0.17672E-08    0.20721E-13
   701    0.18429E+04   -0.10202E+03    0.17587E-07   -0.10202E+03    0.37625E+02   -0.17616E-08    0.17587E-07   -0.17616E-08    0.20612E-13
   702    0.18482E+04   -0.10346E+03    0.17611E-07   -0.10346E+03    0.37534E+02   -0.17558E-08    0.17611E-07   -0.17558E-08    0.20503E-13
   703    0.18537E+04   -0.10489E+03    0.17633E-07   -0.10489E+03    0.37437E+02   -0.17498E-08    0.17633E-07   -0.17498E-08    0.20395E-13
   704    0.18593E+04   -0.10629E+03    0.17655E-07   -0.10629E+03    0.37335E+02   -0.17436E-08    0.17655E-07   -0.17436E-08    0.20288E-13
   705    0.18650E+04   -0.10766E+03    0.17675E-07   -0.10766E+03    0.37226E+02   -0.17373E-08    0.17675E-07   -0.17373E-08    0.20181E-13
