#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   179    0.52111E+04   -0.34792E+02    0.10239E-05   -0.34792E+02    0.79095E+00   -0.33622E-08    0.10239E-05   -0.33622E-08    0.18296E-11
   180    0.52342E+04   -0.34020E+02    0.10101E-05   -0.34020E+02    0.78056E+00   -0.33018E-08    0.10101E-05   -0.33018E-08    0.17990E-11
   181    0.52567E+04   -0.33222E+02    0.99659E-06   -0.33222E+02    0.77037E+00   -0.32382E-08    0.99659E-06   -0.32382E-08    0.17690E-11
   182    0.52787E+04   -0.32396E+02    0.98332E-06   -0.32396E+02    0.76045E+00   -0.31717E-08    0.98332E-06   -0.31717E-08    0.17396E-11
   183    0.53001E+04   -0.31543E+02    0.97028E-06   -0.31543E+02    0.75072E+00   -0.31023E-08    0.97028E-06   -0.31023E-08    0.17108E-11
   184    0.53212E+04   -0.30663E+02    0.95748E-06   -0.30663E+02    0.74126E+00   -0.30303E-08    0.95748E-06   -0.30303E-08    0.16827E-11
   185    0.53417E+04   -0.29757E+02    0.94489E-06   -0.29757E+02    0.73223E+00   -0.29560E-08    0.94489E-06   -0.29560E-08    0.16551E-11
   186    0.53614E+04   -0.28824E+02    0.93253E-06   -0.28824E+02    0.72347E+00   -0.28795E-08    0.93253E-06   -0.28795E-08    0.16281E-11
   187    0.53810E+04   -0.27864E+02    0.92038E-06   -0.27864E+02    0.71514E+00   -0.28010E-08    0.92038E-06   -0.28010E-08    0.16017E-11
   188    0.53999E+04   -0.26880E+02    0.90844E-06   -0.26880E+02    0.70722E+00   -0.27207E-08    0.90844E-06   -0.27207E-08    0.15758E-11
   189    0.54183E+04   -0.25869E+02    0.89670E-06   -0.25869E+02    0.69975E+00   -0.26389E-08    0.89670E-06   -0.26389E-08    0.15505E-11
   190    0.54364E+04   -0.24833E+02    0.88515E-06   -0.24833E+02    0.69279E+00   -0.25557E-08    0.88515E-06   -0.25557E-08    0.15257E-11
   191    0.54537E+04   -0.23771E+02    0.87380E-06   -0.23771E+02    0.68634E+00   -0.24713E-08    0.87380E-06   -0.24713E-08    0.15014E-11
   192    0.54705E+04   -0.22684E+02    0.86262E-06   -0.22684E+02    0.68045E+00   -0.23860E-08    0.86262E-06   -0.23860E-08    0.14776E-11
   193    0.54867E+04   -0.21573E+02    0.85163E-06   -0.21573E+02    0.67516E+00   -0.22999E-08    0.85163E-06   -0.22999E-08    0.14542E-11
   194    0.55025E+04   -0.20437E+02    0.84081E-06   -0.20437E+02    0.67049E+00   -0.22132E-08    0.84081E-06   -0.22132E-08    0.14314E-11
   195    0.55178E+04   -0.19278E+02    0.83016E-06   -0.19278E+02    0.66648E+00   -0.21262E-08    0.83016E-06   -0.21262E-08    0.14090E-11
   196    0.55323E+04   -0.18095E+02    0.81967E-06   -0.18095E+02    0.66319E+00   -0.20390E-08    0.81967E-06   -0.20390E-08    0.13870E-11
   197    0.55465E+04   -0.16889E+02    0.80934E-06   -0.16889E+02    0.66064E+00   -0.19519E-08    0.80934E-06   -0.19519E-08    0.13654E-11
   198    0.55600E+04   -0.15660E+02    0.79915E-06   -0.15660E+02    0.65886E+00   -0.18650E-08    0.79915E-06   -0.18650E-08    0.13443E-11
   199    0.55731E+04   -0.14409E+02    0.78911E-06   -0.14409E+02    0.65790E+00   -0.17786E-08    0.78911E-06   -0.17786E-08    0.13235E-11
   200    0.55856E+04   -0.13136E+02    0.77922E-06   -0.13136E+02    0.65778E+00   -0.16929E-08    0.77922E-06   -0.16929E-08    0.13032E-11
   201    0.55974E+04   -0.11841E+02    0.76945E-06   -0.11841E+02    0.65857E+00   -0.16079E-08    0.76945E-06   -0.16079E-08    0.12832E-11
   202    0.56088E+04   -0.10525E+02    0.75982E-06   -0.10525E+02    0.66027E+00   -0.15239E-08    0.75982E-06   -0.15239E-08    0.12635E-11
   203    0.56195E+04   -0.91875E+01    0.75031E-06   -0.91875E+01    0.66294E+00   -0.14406E-08    0.75031E-06   -0.14406E-08    0.12442E-11
   204    0.56296E+04   -0.78316E+01    0.74094E-06   -0.78316E+01    0.66660E+00   -0.13583E-08    0.74094E-06   -0.13583E-08    0.12253E-11
   205    0.56391E+04   -0.64548E+01    0.73169E-06   -0.64548E+01    0.67131E+00   -0.12767E-08    0.73169E-06   -0.12767E-08    0.12067E-11
   206    0.56479E+04   -0.50587E+01    0.72257E-06   -0.50587E+01    0.67708E+00   -0.11961E-08    0.72257E-06   -0.11961E-08    0.11885E-11
   207    0.56562E+04   -0.36436E+01    0.71357E-06   -0.36436E+01    0.68396E+00   -0.11162E-08    0.71357E-06   -0.11162E-08    0.11706E-11
   208    0.56637E+04   -0.22101E+01    0.70470E-06   -0.22101E+01    0.69199E+00   -0.10372E-08    0.70470E-06   -0.10372E-08    0.11530E-11
   209    0.56706E+04   -0.75856E+00    0.69595E-06   -0.75856E+00    0.70119E+00   -0.95905E-09    0.69595E-06   -0.95905E-09    0.11358E-11
   210    0.56769E+04    0.71005E+00    0.68731E-06    0.71005E+00    0.71162E+00   -0.88172E-09    0.68731E-06   -0.88172E-09    0.11189E-11
   211    0.56826E+04    0.21957E+01    0.67880E-06    0.21957E+01    0.72330E+00   -0.80522E-09    0.67880E-06   -0.80522E-09    0.11023E-11
   212    0.56876E+04    0.36973E+01    0.67041E-06    0.36973E+01    0.73627E+00   -0.72955E-09    0.67041E-06   -0.72955E-09    0.10860E-11
   213    0.56920E+04    0.52150E+01    0.66213E-06    0.52150E+01    0.75056E+00   -0.65471E-09    0.66213E-06   -0.65471E-09    0.10700E-11
   214    0.56957E+04    0.67476E+01    0.65396E-06    0.67476E+01    0.76618E+00   -0.58069E-09    0.65396E-06   -0.58069E-09    0.10543E-11
   215    0.56988E+04    0.82941E+01    0.64591E-06    0.82941E+01    0.78331E+00   -0.50748E-09    0.64591E-06   -0.50748E-09    0.10389E-11
   216    0.57012E+04    0.98553E+01    0.63797E-06    0.98553E+01    0.80178E+00   -0.43510E-09    0.63797E-06   -0.43510E-09    0.10238E-11
   217    0.57031E+04    0.11429E+02    0.63014E-06    0.11429E+02    0.82172E+00   -0.36352E-09    0.63014E-06   -0.36352E-09    0.10090E-11
   218    0.57043E+04    0.13015E+02    0.62241E-06    0.13015E+02    0.84316E+00   -0.29276E-09    0.62241E-06   -0.29276E-09    0.99451E-12
   219    0.57049E+04    0.14615E+02    0.61480E-06    0.14615E+02    0.86608E+00   -0.22281E-09    0.61480E-06   -0.22281E-09    0.98027E-12
   220    0.57049E+04    0.16224E+02    0.60729E-06    0.16224E+02    0.89064E+00   -0.15366E-09    0.60729E-06   -0.15366E-09    0.96630E-12
   221    0.57043E+04    0.17845E+02    0.59988E-06    0.17845E+02    0.91675E+00   -0.85317E-10    0.59988E-06   -0.85317E-10    0.95259E-12
   222    0.57030E+04    0.19475E+02    0.59258E-06    0.19475E+02    0.94458E+00   -0.17772E-10    0.59258E-06   -0.17772E-10    0.93915E-12
   223    0.57010E+04    0.21116E+02    0.58538E-06    0.21116E+02    0.97404E+00    0.48976E-10    0.58538E-06    0.48976E-10    0.92596E-12
   224    0.56986E+04    0.22764E+02    0.57828E-06    0.22764E+02    0.10051E+01    0.11493E-09    0.57828E-06    0.11493E-09    0.91302E-12
   225    0.56954E+04    0.24421E+02    0.57127E-06    0.24421E+02    0.10380E+01    0.18009E-09    0.57127E-06    0.18009E-09    0.90033E-12
   226    0.56917E+04    0.26085E+02    0.56436E-06    0.26085E+02    0.10727E+01    0.24447E-09    0.56436E-06    0.24447E-09    0.88789E-12
   227    0.56873E+04    0.27756E+02    0.55755E-06    0.27756E+02    0.11091E+01    0.30806E-09    0.55755E-06    0.30806E-09    0.87568E-12
   228    0.56823E+04    0.29433E+02    0.55084E-06    0.29433E+02    0.11474E+01    0.37086E-09    0.55084E-06    0.37086E-09    0.86370E-12
   229    0.56768E+04    0.31114E+02    0.54421E-06    0.31114E+02    0.11875E+01    0.43289E-09    0.54421E-06    0.43289E-09    0.85194E-12
   230    0.56705E+04    0.32801E+02    0.53768E-06    0.32801E+02    0.12294E+01    0.49414E-09    0.53768E-06    0.49414E-09    0.84041E-12
   231    0.56636E+04    0.34492E+02    0.53123E-06    0.34492E+02    0.12733E+01    0.55461E-09    0.53123E-06    0.55461E-09    0.82910E-12
   232    0.56561E+04    0.36186E+02    0.52488E-06    0.36186E+02    0.13190E+01    0.61431E-09    0.52488E-06    0.61431E-09    0.81799E-12
   233    0.56480E+04    0.37881E+02    0.51861E-06    0.37881E+02    0.13669E+01    0.67325E-09    0.51861E-06    0.67325E-09    0.80710E-12
   234    0.56392E+04    0.39578E+02    0.51242E-06    0.39578E+02    0.14166E+01    0.73141E-09    0.51242E-06    0.73141E-09    0.79640E-12
   235    0.56299E+04    0.41276E+02    0.50632E-06    0.41276E+02    0.14684E+01    0.78882E-09    0.50632E-06    0.78882E-09    0.78590E-12
   236    0.56198E+04    0.42975E+02    0.50030E-06    0.42975E+02    0.15222E+01    0.84546E-09    0.50030E-06    0.84546E-09    0.77560E-12
   237    0.56092E+04    0.44672E+02    0.49436E-06    0.44672E+02    0.15780E+01    0.90135E-09    0.49436E-06    0.90135E-09    0.76547E-12
   238    0.55979E+04    0.46369E+02    0.48851E-06    0.46369E+02    0.16360E+01    0.95648E-09    0.48851E-06    0.95648E-09    0.75553E-12
   239    0.55861E+04    0.48063E+02    0.48273E-06    0.48063E+02    0.16960E+01    0.10109E-08    0.48273E-06    0.10109E-08    0.74577E-12
   240    0.55736E+04    0.49754E+02    0.47702E-06    0.49754E+02    0.17582E+01    0.10645E-08    0.47702E-06    0.10645E-08    0.73618E-12
   241    0.55606E+04    0.51441E+02    0.47139E-06    0.51441E+02    0.18225E+01    0.11174E-08    0.47139E-06    0.11174E-08    0.72675E-12
   242    0.55470E+04    0.53125E+02    0.46584E-06    0.53125E+02    0.18889E+01    0.11695E-08    0.46584E-06    0.11695E-08    0.71748E-12
   243    0.55328E+04    0.54802E+02    0.46035E-06    0.54802E+02    0.19576E+01    0.12209E-08    0.46035E-06    0.12209E-08    0.70837E-12
   244    0.55180E+04    0.56475E+02    0.45494E-06    0.56475E+02    0.20284E+01    0.12716E-08    0.45494E-06    0.12716E-08    0.69941E-12
   245    0.55026E+04    0.58140E+02    0.44960E-06    0.58140E+02    0.21014E+01    0.13215E-08    0.44960E-06    0.13215E-08    0.69060E-12
   246    0.54866E+04    0.59798E+02    0.44432E-06    0.59798E+02    0.21767E+01    0.13707E-08    0.44432E-06    0.13707E-08    0.68193E-12
   247    0.54701E+04    0.61448E+02    0.43911E-06    0.61448E+02    0.22541E+01    0.14192E-08    0.43911E-06    0.14192E-08    0.67339E-12
   248    0.54530E+04    0.63089E+02    0.43397E-06    0.63089E+02    0.23341E+01    0.14669E-08    0.43397E-06    0.14669E-08    0.66499E-12
   249    0.54355E+04    0.64721E+02    0.42888E-06    0.64721E+02    0.24160E+01    0.15139E-08    0.42888E-06    0.15139E-08    0.65671E-12
   250    0.54174E+04    0.66341E+02    0.42387E-06    0.66341E+02    0.25005E+01    0.15602E-08    0.42387E-06    0.15602E-08    0.64855E-12
   251    0.53987E+04    0.67952E+02    0.41891E-06    0.67952E+02    0.25871E+01    0.16058E-08    0.41891E-06    0.16058E-08    0.64051E-12
   252    0.53795E+04    0.69550E+02    0.41401E-06    0.69550E+02    0.26760E+01    0.16507E-08    0.41401E-06    0.16507E-08    0.63258E-12
   253    0.53599E+04    0.71136E+02    0.40917E-06    0.71136E+02    0.27671E+01    0.16948E-08    0.40917E-06    0.16948E-08    0.62476E-12
   254    0.53397E+04    0.72708E+02    0.40438E-06    0.72708E+02    0.28607E+01    0.17383E-08    0.40438E-06    0.17383E-08    0.61706E-12
   255    0.53190E+04    0.74267E+02    0.39966E-06    0.74267E+02    0.29564E+01    0.17811E-08    0.39966E-06    0.17811E-08    0.60947E-12
   256    0.52978E+04    0.75812E+02    0.39499E-06    0.75812E+02    0.30546E+01    0.18233E-08    0.39499E-06    0.18233E-08    0.60198E-12
   257    0.52762E+04    0.77336E+02    0.39038E-06    0.77336E+02    0.31549E+01    0.18647E-08    0.39038E-06    0.18647E-08    0.59461E-12
   258    0.52540E+04    0.78852E+02    0.38583E-06    0.78852E+02    0.32577E+01    0.19055E-08    0.38583E-06    0.19055E-08    0.58734E-12
   259    0.52314E+04    0.80343E+02    0.38133E-06    0.80343E+02    0.33627E+01    0.19457E-08    0.38133E-06    0.19457E-08    0.58018E-12
   260    0.52084E+04    0.81826E+02    0.37689E-06    0.81826E+02    0.34700E+01    0.19852E-08    0.37689E-06    0.19852E-08    0.57312E-12
   261    0.51849E+04    0.83278E+02    0.37250E-06    0.83278E+02    0.35795E+01    0.20241E-08    0.37250E-06    0.20241E-08    0.56616E-12
   262    0.51609E+04    0.84721E+02    0.36816E-06    0.84721E+02    0.36914E+01    0.20624E-08    0.36816E-06    0.20624E-08    0.55931E-12
   263    0.51367E+04    0.86147E+02    0.36388E-06    0.86147E+02    0.38056E+01    0.21001E-08    0.36388E-06    0.21001E-08    0.55255E-12
   264    0.51119E+04    0.87551E+02    0.35965E-06    0.87551E+02    0.39220E+01    0.21372E-08    0.35965E-06    0.21372E-08    0.54590E-12
   265    0.50866E+04    0.88922E+02    0.35547E-06    0.88922E+02    0.40406E+01    0.21737E-08    0.35547E-06    0.21737E-08    0.53934E-12
   266    0.50610E+04    0.90285E+02    0.35135E-06    0.90285E+02    0.41616E+01    0.22096E-08    0.35135E-06    0.22096E-08    0.53288E-12
   267    0.50349E+04    0.91617E+02    0.34727E-06    0.91617E+02    0.42846E+01    0.22450E-08    0.34727E-06    0.22450E-08    0.52651E-12
   268    0.50084E+04    0.92933E+02    0.34324E-06    0.92933E+02    0.44101E+01    0.22798E-08    0.34324E-06    0.22798E-08    0.52024E-12
   269    0.49814E+04    0.94225E+02    0.33927E-06    0.94225E+02    0.45377E+01    0.23140E-08    0.33927E-06    0.23140E-08    0.51406E-12
   270    0.49541E+04    0.95494E+02    0.33534E-06    0.95494E+02    0.46674E+01    0.23477E-08    0.33534E-06    0.23477E-08    0.50797E-12
   271    0.49264E+04    0.96738E+02    0.33146E-06    0.96738E+02    0.47993E+01    0.23809E-08    0.33146E-06    0.23809E-08    0.50198E-12
   272    0.48985E+04    0.97952E+02    0.32763E-06    0.97952E+02    0.49335E+01    0.24135E-08    0.32763E-06    0.24135E-08    0.49607E-12
   273    0.48701E+04    0.99149E+02    0.32384E-06    0.99149E+02    0.50696E+01    0.24456E-08    0.32384E-06    0.24456E-08    0.49025E-12
   274    0.48415E+04    0.10031E+03    0.32010E-06    0.10031E+03    0.52081E+01    0.24773E-08    0.32010E-06    0.24773E-08    0.48451E-12
   275    0.48124E+04    0.10145E+03    0.31641E-06    0.10145E+03    0.53484E+01    0.25084E-08    0.31641E-06    0.25084E-08    0.47886E-12
   276    0.47832E+04    0.10255E+03    0.31276E-06    0.10255E+03    0.54908E+01    0.25390E-08    0.31276E-06    0.25390E-08    0.47329E-12
   277    0.47535E+04    0.10364E+03    0.30916E-06    0.10364E+03    0.56353E+01    0.25692E-08    0.30916E-06    0.25692E-08    0.46781E-12
   278    0.47236E+04    0.10469E+03    0.30560E-06    0.10469E+03    0.57818E+01    0.25989E-08    0.30560E-06    0.25989E-08    0.46240E-12
   279    0.46934E+04    0.10571E+03    0.30208E-06    0.10571E+03    0.59303E+01    0.26281E-08    0.30208E-06    0.26281E-08    0.45708E-12
   280    0.46629E+04    0.10671E+03    0.29860E-06    0.10671E+03    0.60807E+01    0.26569E-08    0.29860E-06    0.26569E-08    0.45183E-12
   281    0.46323E+04    0.10767E+03    0.29517E-06    0.10767E+03    0.62331E+01    0.26853E-08    0.29517E-06    0.26853E-08    0.44666E-12
   282    0.46012E+04    0.10861E+03    0.29178E-06    0.10861E+03    0.63872E+01    0.27132E-08    0.29178E-06    0.27132E-08    0.44157E-12
   283    0.45699E+04    0.10951E+03    0.28843E-06    0.10951E+03    0.65432E+01    0.27407E-08    0.28843E-06    0.27407E-08    0.43655E-12
   284    0.45385E+04    0.11038E+03    0.28512E-06    0.11038E+03    0.67010E+01    0.27677E-08    0.28512E-06    0.27677E-08    0.43161E-12
   285    0.45069E+04    0.11121E+03    0.28185E-06    0.11121E+03    0.68607E+01    0.27944E-08    0.28185E-06    0.27944E-08    0.42673E-12
   286    0.44749E+04    0.11201E+03    0.27862E-06    0.11201E+03    0.70221E+01    0.28207E-08    0.27862E-06    0.28207E-08    0.42193E-12
   287    0.44427E+04    0.11279E+03    0.27543E-06    0.11279E+03    0.71852E+01    0.28466E-08    0.27543E-06    0.28466E-08    0.41720E-12
   288    0.44104E+04    0.11353E+03    0.27227E-06    0.11353E+03    0.73500E+01    0.28721E-08    0.27227E-06    0.28721E-08    0.41253E-12
   289    0.43779E+04    0.11423E+03    0.26915E-06    0.11423E+03    0.75164E+01    0.28973E-08    0.26915E-06    0.28973E-08    0.40794E-12
   290    0.43453E+04    0.11491E+03    0.26607E-06    0.11491E+03    0.76843E+01    0.29221E-08    0.26607E-06    0.29221E-08    0.40340E-12
   291    0.43125E+04    0.11554E+03    0.26303E-06    0.11554E+03    0.78543E+01    0.29466E-08    0.26303E-06    0.29466E-08    0.39894E-12
   292    0.42792E+04    0.11614E+03    0.26002E-06    0.11614E+03    0.80254E+01    0.29707E-08    0.26002E-06    0.29707E-08    0.39453E-12
   293    0.42462E+04    0.11670E+03    0.25704E-06    0.11670E+03    0.81973E+01    0.29945E-08    0.25704E-06    0.29945E-08    0.39019E-12
   294    0.42128E+04    0.11724E+03    0.25410E-06    0.11724E+03    0.83713E+01    0.30179E-08    0.25410E-06    0.30179E-08    0.38591E-12
   295    0.41795E+04    0.11773E+03    0.25119E-06    0.11773E+03    0.85460E+01    0.30411E-08    0.25119E-06    0.30411E-08    0.38168E-12
   296    0.41460E+04    0.11819E+03    0.24831E-06    0.11819E+03    0.87229E+01    0.30639E-08    0.24831E-06    0.30639E-08    0.37752E-12
   297    0.41123E+04    0.11862E+03    0.24547E-06    0.11862E+03    0.88998E+01    0.30865E-08    0.24547E-06    0.30865E-08    0.37341E-12
   298    0.40785E+04    0.11900E+03    0.24266E-06    0.11900E+03    0.90789E+01    0.31088E-08    0.24266E-06    0.31088E-08    0.36935E-12
   299    0.40447E+04    0.11934E+03    0.23988E-06    0.11934E+03    0.92594E+01    0.31308E-08    0.23988E-06    0.31308E-08    0.36535E-12
   300    0.40107E+04    0.11964E+03    0.23713E-06    0.11964E+03    0.94398E+01    0.31525E-08    0.23713E-06    0.31525E-08    0.36141E-12
   301    0.39767E+04    0.11992E+03    0.23441E-06    0.11992E+03    0.96217E+01    0.31740E-08    0.23441E-06    0.31740E-08    0.35751E-12
   302    0.39427E+04    0.12016E+03    0.23172E-06    0.12016E+03    0.98042E+01    0.31953E-08    0.23172E-06    0.31953E-08    0.35367E-12
   303    0.39087E+04    0.12035E+03    0.22905E-06    0.12035E+03    0.99882E+01    0.32162E-08    0.22905E-06    0.32162E-08    0.34987E-12
   304    0.38746E+04    0.12050E+03    0.22642E-06    0.12050E+03    0.10174E+02    0.32369E-08    0.22642E-06    0.32369E-08    0.34613E-12
   305    0.38405E+04    0.12062E+03    0.22382E-06    0.12062E+03    0.10359E+02    0.32572E-08    0.22382E-06    0.32572E-08    0.34243E-12
   306    0.38063E+04    0.12070E+03    0.22124E-06    0.12070E+03    0.10545E+02    0.32773E-08    0.22124E-06    0.32773E-08    0.33879E-12
   307    0.37722E+04    0.12074E+03    0.21870E-06    0.12074E+03    0.10732E+02    0.32970E-08    0.21870E-06    0.32970E-08    0.33519E-12
   308    0.37380E+04    0.12075E+03    0.21618E-06    0.12075E+03    0.10920E+02    0.33164E-08    0.21618E-06    0.33164E-08    0.33164E-12
   309    0.37040E+04    0.12071E+03    0.21369E-06    0.12071E+03    0.11108E+02    0.33355E-08    0.21369E-06    0.33355E-08    0.32813E-12
   310    0.36699E+04    0.12063E+03    0.21123E-06    0.12063E+03    0.11296E+02    0.33542E-08    0.21123E-06    0.33542E-08    0.32468E-12
   311    0.36359E+04    0.12052E+03    0.20879E-06    0.12052E+03    0.11486E+02    0.33726E-08    0.20879E-06    0.33726E-08    0.32126E-12
   312    0.36020E+04    0.12037E+03    0.20639E-06    0.12037E+03    0.11676E+02    0.33906E-08    0.20639E-06    0.33906E-08    0.31790E-12
   313    0.35681E+04    0.12017E+03    0.20401E-06    0.12017E+03    0.11865E+02    0.34082E-08    0.20401E-06    0.34082E-08    0.31457E-12
   314    0.35343E+04    0.11995E+03    0.20165E-06    0.11995E+03    0.12056E+02    0.34254E-08    0.20165E-06    0.34254E-08    0.31130E-12
   315    0.35005E+04    0.11967E+03    0.19933E-06    0.11967E+03    0.12246E+02    0.34423E-08    0.19933E-06    0.34423E-08    0.30806E-12
   316    0.34669E+04    0.11936E+03    0.19703E-06    0.11936E+03    0.12436E+02    0.34587E-08    0.19703E-06    0.34587E-08    0.30487E-12
   317    0.34334E+04    0.11902E+03    0.19476E-06    0.11902E+03    0.12625E+02    0.34747E-08    0.19476E-06    0.34747E-08    0.30172E-12
   318    0.33999E+04    0.11863E+03    0.19251E-06    0.11863E+03    0.12816E+02    0.34902E-08    0.19251E-06    0.34902E-08    0.29861E-12
