#    L    TT             EE             BB             TE             PP             TP             EP          
   232    0.56561E+04    0.13190E+01    0.00000E+00    0.36186E+02    0.44378E-07    0.12214E-03    0.13923E-06
   233    0.56480E+04    0.13669E+01    0.00000E+00    0.37881E+02    0.44160E-07    0.12120E-03    0.15384E-06
   234    0.56392E+04    0.14166E+01    0.00000E+00    0.39578E+02    0.43943E-07    0.12026E-03    0.16839E-06
   235    0.56299E+04    0.14684E+01    0.00000E+00    0.41276E+02    0.43728E-07    0.11934E-03    0.18288E-06
   236    0.56198E+04    0.15222E+01    0.00000E+00    0.42975E+02    0.43515E-07    0.11841E-03    0.19731E-06
   237    0.56092E+04    0.15780E+01    0.00000E+00    0.44672E+02    0.43304E-07    0.11750E-03    0.21167E-06
   238    0.55979E+04    0.16360E+01    0.00000E+00    0.46369E+02    0.43094E-07    0.11659E-03    0.22596E-06
   239    0.55861E+04    0.16960E+01    0.00000E+00    0.48063E+02    0.42886E-07    0.11568E-03    0.24017E-06
   240    0.55736E+04    0.17582E+01    0.00000E+00    0.49754E+02    0.42679E-07    0.11479E-03    0.25431E-06
   241    0.55606E+04    0.18225E+01    0.00000E+00    0.51441E+02    0.42474E-07    0.11390E-03    0.26837E-06
   242    0.55470E+04    0.18889E+01    0.00000E+00    0.53125E+02    0.42271E-07    0.11302E-03    0.28235E-06
   243    0.55328E+04    0.19576E+01    0.00000E+00    0.54802E+02    0.42069E-07    0.11214E-03    0.29625E-06
   244    0.55180E+04    0.20284E+01    0.00000E+00    0.56475E+02    0.41868E-07    0.11127E-03    0.31005E-06
   245    0.55026E+04    0.21014E+01    0.00000E+00    0.58140E+02    0.41669E-07    0.11040E-03    0.32376E-06
   246    0.54866E+04    0.21767E+01    0.00000E+00    0.59798E+02    0.41472E-07    0.10955E-03    0.33738E-06
   247    0.54701E+04    0.22541E+01    0.00000E+00    0.61448E+02    0.41276E-07    0.10870E-03    0.35090E-06
   248    0.54530E+04    0.23341E+01    0.00000E+00    0.63089E+02    0.41081E-07    0.10785E-03    0.36432E-06
   249    0.54355E+04    0.24160E+01    0.00000E+00    0.64721E+02    0.40888E-07    0.10701E-03    0.37763E-06
   250    0.54174E+04    0.25005E+01    0.00000E+00    0.66341E+02    0.40696E-07    0.10618E-03    0.39084E-06
   251    0.53987E+04    0.25871E+01    0.00000E+00    0.67952E+02    0.40506E-07    0.10535E-03    0.40393E-06
   252    0.53795E+04    0.26760E+01    0.00000E+00    0.69550E+02    0.40317E-07    0.10453E-03    0.41692E-06
   253    0.53599E+04    0.27671E+01    0.00000E+00    0.71136E+02    0.40129E-07    0.10372E-03    0.42980E-06
   254    0.53397E+04    0.28607E+01    0.00000E+00    0.72708E+02    0.39943E-07    0.10291E-03    0.44257E-06
   255    0.53190E+04    0.29564E+01    0.00000E+00    0.74267E+02    0.39758E-07    0.10210E-03    0.45524E-06
   256    0.52978E+04    0.30546E+01    0.00000E+00    0.75812E+02    0.39574E-07    0.10131E-03    0.46781E-06
   257    0.52762E+04    0.31549E+01    0.00000E+00    0.77336E+02    0.39392E-07    0.10051E-03    0.48027E-06
   258    0.52540E+04    0.32577E+01    0.00000E+00    0.78852E+02    0.39211E-07    0.99728E-04    0.49264E-06
   259    0.52314E+04    0.33627E+01    0.00000E+00    0.80343E+02    0.39031E-07    0.98948E-04    0.50492E-06
   260    0.52084E+04    0.34700E+01    0.00000E+00    0.81826E+02    0.38853E-07    0.98173E-04    0.51709E-06
   261    0.51849E+04    0.35795E+01    0.00000E+00    0.83278E+02    0.38676E-07    0.97404E-04    0.52918E-06
   262    0.51609E+04    0.36914E+01    0.00000E+00    0.84721E+02    0.38500E-07    0.96640E-04    0.54117E-06
   263    0.51367E+04    0.38056E+01    0.00000E+00    0.86147E+02    0.38325E-07    0.95882E-04    0.55308E-06
   264    0.51119E+04    0.39220E+01    0.00000E+00    0.87551E+02    0.38151E-07    0.95130E-04    0.56490E-06
   265    0.50866E+04    0.40406E+01    0.00000E+00    0.88922E+02    0.37979E-07    0.94382E-04    0.57663E-06
   266    0.50610E+04    0.41616E+01    0.00000E+00    0.90285E+02    0.37808E-07    0.93641E-04    0.58828E-06
   267    0.50349E+04    0.42846E+01    0.00000E+00    0.91617E+02    0.37638E-07    0.92904E-04    0.59984E-06
   268    0.50084E+04    0.44101E+01    0.00000E+00    0.92933E+02    0.37469E-07    0.92173E-04    0.61133E-06
   269    0.49814E+04    0.45377E+01    0.00000E+00    0.94225E+02    0.37302E-07    0.91446E-04    0.62274E-06
   270    0.49541E+04    0.46674E+01    0.00000E+00    0.95494E+02    0.37136E-07    0.90725E-04    0.63407E-06
   271    0.49264E+04    0.47993E+01    0.00000E+00    0.96738E+02    0.36970E-07    0.90010E-04    0.64532E-06
   272    0.48985E+04    0.49335E+01    0.00000E+00    0.97952E+02    0.36806E-07    0.89299E-04    0.65651E-06
   273    0.48701E+04    0.50696E+01    0.00000E+00    0.99149E+02    0.36644E-07    0.88593E-04    0.66762E-06
   274    0.48415E+04    0.52081E+01    0.00000E+00    0.10031E+03    0.36482E-07    0.87892E-04    0.67866E-06
   275    0.48124E+04    0.53484E+01    0.00000E+00    0.10145E+03    0.36321E-07    0.87196E-04    0.68964E-06
   276    0.47832E+04    0.54908E+01    0.00000E+00    0.10255E+03    0.36162E-07    0.86505E-04    0.70055E-06
   277    0.47535E+04    0.56353E+01    0.00000E+00    0.10364E+03    0.36003E-07    0.85819E-04    0.71139E-06
   278    0.47236E+04    0.57818E+01    0.00000E+00    0.10469E+03    0.35846E-07    0.85137E-04    0.72218E-06
   279    0.46934E+04    0.59303E+01    0.00000E+00    0.10571E+03    0.35690E-07    0.84461E-04    0.73290E-06
   280    0.46629E+04    0.60807E+01    0.00000E+00    0.10671E+03    0.35534E-07    0.83788E-04    0.74356E-06
   281    0.46323E+04    0.62331E+01    0.00000E+00    0.10767E+03    0.35380E-07    0.83121E-04    0.75417E-06
   282    0.46012E+04    0.63872E+01    0.00000E+00    0.10861E+03    0.35227E-07    0.82458E-04    0.76472E-06
   283    0.45699E+04    0.65432E+01    0.00000E+00    0.10951E+03    0.35075E-07    0.81800E-04    0.77522E-06
   284    0.45385E+04    0.67010E+01    0.00000E+00    0.11038E+03    0.34924E-07    0.81146E-04    0.78567E-06
   285    0.45069E+04    0.68607E+01    0.00000E+00    0.11121E+03    0.34774E-07    0.80497E-04    0.79607E-06
   286    0.44749E+04    0.70221E+01    0.00000E+00    0.11201E+03    0.34624E-07    0.79852E-04    0.80642E-06
   287    0.44427E+04    0.71852E+01    0.00000E+00    0.11279E+03    0.34476E-07    0.79211E-04    0.81673E-06
   288    0.44104E+04    0.73500E+01    0.00000E+00    0.11353E+03    0.34329E-07    0.78575E-04    0.82699E-06
   289    0.43779E+04    0.75164E+01    0.00000E+00    0.11423E+03    0.34183E-07    0.77942E-04    0.83721E-06
   290    0.43453E+04    0.76843E+01    0.00000E+00    0.11491E+03    0.34038E-07    0.77315E-04    0.84739E-06
   291    0.43125E+04    0.78543E+01    0.00000E+00    0.11554E+03    0.33893E-07    0.76691E-04    0.85753E-06
   292    0.42792E+04    0.80254E+01    0.00000E+00    0.11614E+03    0.33750E-07    0.76071E-04    0.86763E-06
   293    0.42462E+04    0.81973E+01    0.00000E+00    0.11670E+03    0.33608E-07    0.75456E-04    0.87770E-06
   294    0.42128E+04    0.83713E+01    0.00000E+00    0.11724E+03    0.33466E-07    0.74844E-04    0.88773E-06
   295    0.41795E+04    0.85460E+01    0.00000E+00    0.11773E+03    0.33325E-07    0.74237E-04    0.89773E-06
   296    0.41460E+04    0.87229E+01    0.00000E+00    0.11819E+03    0.33186E-07    0.73633E-04    0.90771E-06
   297    0.41123E+04    0.88998E+01    0.00000E+00    0.11862E+03    0.33047E-07    0.73033E-04    0.91765E-06
   298    0.40785E+04    0.90789E+01    0.00000E+00    0.11900E+03    0.32909E-07    0.72437E-04    0.92757E-06
   299    0.40447E+04    0.92594E+01    0.00000E+00    0.11934E+03    0.32771E-07    0.71845E-04    0.93747E-06
   300    0.40107E+04    0.94398E+01    0.00000E+00    0.11964E+03    0.32635E-07    0.71257E-04    0.94734E-06
   301    0.39767E+04    0.96217E+01    0.00000E+00    0.11992E+03    0.32500E-07    0.70672E-04    0.95719E-06
   302    0.39427E+04    0.98042E+01    0.00000E+00    0.12016E+03    0.32365E-07    0.70091E-04    0.96701E-06
   303    0.39087E+04    0.99882E+01    0.00000E+00    0.12035E+03    0.32231E-07    0.69514E-04    0.97681E-06
   304    0.38746E+04    0.10174E+02    0.00000E+00    0.12050E+03    0.32098E-07    0.68940E-04    0.98656E-06
   305    0.38405E+04    0.10359E+02    0.00000E+00    0.12062E+03    0.31966E-07    0.68370E-04    0.99627E-06
   306    0.38063E+04    0.10545E+02    0.00000E+00    0.12070E+03    0.31834E-07    0.67804E-04    0.10059E-05
   307    0.37722E+04    0.10732E+02    0.00000E+00    0.12074E+03    0.31704E-07    0.67242E-04    0.10155E-05
   308    0.37380E+04    0.10920E+02    0.00000E+00    0.12075E+03    0.31574E-07    0.66683E-04    0.10251E-05
   309    0.37040E+04    0.11108E+02    0.00000E+00    0.12071E+03    0.31445E-07    0.66128E-04    0.10346E-05
   310    0.36699E+04    0.11296E+02    0.00000E+00    0.12063E+03    0.31317E-07    0.65577E-04    0.10440E-05
   311    0.36359E+04    0.11486E+02    0.00000E+00    0.12052E+03    0.31189E-07    0.65030E-04    0.10533E-05
   312    0.36020E+04    0.11676E+02    0.00000E+00    0.12037E+03    0.31062E-07    0.64486E-04    0.10625E-05
   313    0.35681E+04    0.11865E+02    0.00000E+00    0.12017E+03    0.30936E-07    0.63946E-04    0.10717E-05
   314    0.35343E+04    0.12056E+02    0.00000E+00    0.11995E+03    0.30811E-07    0.63410E-04    0.10808E-05
   315    0.35005E+04    0.12246E+02    0.00000E+00    0.11967E+03    0.30687E-07    0.62878E-04    0.10897E-05
   316    0.34669E+04    0.12436E+02    0.00000E+00    0.11936E+03    0.30563E-07    0.62349E-04    0.10986E-05
   317    0.34334E+04    0.12625E+02    0.00000E+00    0.11902E+03    0.30440E-07    0.61825E-04    0.11073E-05
   318    0.33999E+04    0.12816E+02    0.00000E+00    0.11863E+03    0.30317E-07    0.61304E-04    0.11160E-05
   319    0.33666E+04    0.13006E+02    0.00000E+00    0.11821E+03    0.30196E-07    0.60787E-04    0.11245E-05
   320    0.33335E+04    0.13196E+02    0.00000E+00    0.11775E+03    0.30075E-07    0.60274E-04    0.11328E-05
   321    0.33005E+04    0.13387E+02    0.00000E+00    0.11725E+03    0.29955E-07    0.59764E-04    0.11411E-05
   322    0.32676E+04    0.13576E+02    0.00000E+00    0.11672E+03    0.29835E-07    0.59259E-04    0.11492E-05
   323    0.32349E+04    0.13764E+02    0.00000E+00    0.11614E+03    0.29717E-07    0.58757E-04    0.11571E-05
   324    0.32024E+04    0.13954E+02    0.00000E+00    0.11552E+03    0.29599E-07    0.58259E-04    0.11649E-05
   325    0.31701E+04    0.14140E+02    0.00000E+00    0.11488E+03    0.29481E-07    0.57765E-04    0.11726E-05
   326    0.31379E+04    0.14328E+02    0.00000E+00    0.11418E+03    0.29365E-07    0.57275E-04    0.11801E-05
   327    0.31060E+04    0.14515E+02    0.00000E+00    0.11346E+03    0.29249E-07    0.56789E-04    0.11874E-05
   328    0.30742E+04    0.14700E+02    0.00000E+00    0.11270E+03    0.29133E-07    0.56307E-04    0.11945E-05
   329    0.30427E+04    0.14885E+02    0.00000E+00    0.11190E+03    0.29019E-07    0.55828E-04    0.12015E-05
   330    0.30114E+04    0.15068E+02    0.00000E+00    0.11106E+03    0.28905E-07    0.55354E-04    0.12083E-05
   331    0.29804E+04    0.15251E+02    0.00000E+00    0.11019E+03    0.28791E-07    0.54883E-04    0.12148E-05
   332    0.29496E+04    0.15433E+02    0.00000E+00    0.10929E+03    0.28679E-07    0.54417E-04    0.12212E-05
   333    0.29190E+04    0.15614E+02    0.00000E+00    0.10835E+03    0.28567E-07    0.53954E-04    0.12274E-05
   334    0.28887E+04    0.15794E+02    0.00000E+00    0.10738E+03    0.28455E-07    0.53495E-04    0.12334E-05
   335    0.28586E+04    0.15971E+02    0.00000E+00    0.10637E+03    0.28344E-07    0.53040E-04    0.12391E-05
   336    0.28288E+04    0.16148E+02    0.00000E+00    0.10532E+03    0.28234E-07    0.52589E-04    0.12447E-05
   337    0.27994E+04    0.16323E+02    0.00000E+00    0.10424E+03    0.28125E-07    0.52142E-04    0.12500E-05
   338    0.27701E+04    0.16497E+02    0.00000E+00    0.10313E+03    0.28016E-07    0.51699E-04    0.12551E-05
   339    0.27413E+04    0.16670E+02    0.00000E+00    0.10198E+03    0.27907E-07    0.51260E-04    0.12599E-05
   340    0.27127E+04    0.16841E+02    0.00000E+00    0.10081E+03    0.27799E-07    0.50825E-04    0.12645E-05
   341    0.26844E+04    0.17009E+02    0.00000E+00    0.99598E+02    0.27692E-07    0.50394E-04    0.12689E-05
   342    0.26564E+04    0.17177E+02    0.00000E+00    0.98355E+02    0.27586E-07    0.49967E-04    0.12730E-05
   343    0.26288E+04    0.17342E+02    0.00000E+00    0.97082E+02    0.27480E-07    0.49544E-04    0.12768E-05
   344    0.26015E+04    0.17505E+02    0.00000E+00    0.95779E+02    0.27374E-07    0.49125E-04    0.12804E-05
   345    0.25745E+04    0.17666E+02    0.00000E+00    0.94446E+02    0.27269E-07    0.48710E-04    0.12837E-05
   346    0.25479E+04    0.17826E+02    0.00000E+00    0.93091E+02    0.27165E-07    0.48299E-04    0.12867E-05
   347    0.25216E+04    0.17983E+02    0.00000E+00    0.91700E+02    0.27061E-07    0.47892E-04    0.12895E-05
   348    0.24957E+04    0.18137E+02    0.00000E+00    0.90278E+02    0.26958E-07    0.47489E-04    0.12919E-05
   349    0.24701E+04    0.18290E+02    0.00000E+00    0.88827E+02    0.26855E-07    0.47090E-04    0.12941E-05
   350    0.24449E+04    0.18439E+02    0.00000E+00    0.87354E+02    0.26753E-07    0.46695E-04    0.12960E-05
   351    0.24202E+04    0.18587E+02    0.00000E+00    0.85852E+02    0.26652E-07    0.46304E-04    0.12975E-05
   352    0.23957E+04    0.18732E+02    0.00000E+00    0.84320E+02    0.26551E-07    0.45917E-04    0.12988E-05
   353    0.23717E+04    0.18875E+02    0.00000E+00    0.82773E+02    0.26450E-07    0.45534E-04    0.12998E-05
   354    0.23480E+04    0.19014E+02    0.00000E+00    0.81190E+02    0.26350E-07    0.45154E-04    0.13005E-05
   355    0.23248E+04    0.19152E+02    0.00000E+00    0.79585E+02    0.26251E-07    0.44779E-04    0.13010E-05
   356    0.23019E+04    0.19287E+02    0.00000E+00    0.77965E+02    0.26152E-07    0.44407E-04    0.13013E-05
   357    0.22795E+04    0.19419E+02    0.00000E+00    0.76317E+02    0.26053E-07    0.44038E-04    0.13014E-05
   358    0.22575E+04    0.19546E+02    0.00000E+00    0.74653E+02    0.25955E-07    0.43672E-04    0.13012E-05
   359    0.22358E+04    0.19672E+02    0.00000E+00    0.72961E+02    0.25858E-07    0.43310E-04    0.13009E-05
   360    0.22146E+04    0.19795E+02    0.00000E+00    0.71251E+02    0.25761E-07    0.42951E-04    0.13004E-05
   361    0.21938E+04    0.19915E+02    0.00000E+00    0.69518E+02    0.25664E-07    0.42595E-04    0.12998E-05
   362    0.21734E+04    0.20032E+02    0.00000E+00    0.67765E+02    0.25568E-07    0.42242E-04    0.12990E-05
   363    0.21534E+04    0.20146E+02    0.00000E+00    0.65996E+02    0.25473E-07    0.41892E-04    0.12981E-05
   364    0.21339E+04    0.20256E+02    0.00000E+00    0.64206E+02    0.25378E-07    0.41544E-04    0.12971E-05
   365    0.21148E+04    0.20363E+02    0.00000E+00    0.62401E+02    0.25283E-07    0.41199E-04    0.12961E-05
   366    0.20961E+04    0.20467E+02    0.00000E+00    0.60578E+02    0.25189E-07    0.40856E-04    0.12949E-05
   367    0.20779E+04    0.20567E+02    0.00000E+00    0.58739E+02    0.25096E-07    0.40516E-04    0.12937E-05
   368    0.20600E+04    0.20664E+02    0.00000E+00    0.56887E+02    0.25003E-07    0.40178E-04    0.12925E-05
   369    0.20428E+04    0.20758E+02    0.00000E+00    0.55019E+02    0.24910E-07    0.39842E-04    0.12912E-05
   370    0.20259E+04    0.20848E+02    0.00000E+00    0.53139E+02    0.24818E-07    0.39508E-04    0.12899E-05
   371    0.20094E+04    0.20934E+02    0.00000E+00    0.51245E+02    0.24726E-07    0.39177E-04    0.12886E-05
   372    0.19933E+04    0.21017E+02    0.00000E+00    0.49340E+02    0.24635E-07    0.38847E-04    0.12874E-05
   373    0.19778E+04    0.21096E+02    0.00000E+00    0.47423E+02    0.24544E-07    0.38519E-04    0.12862E-05
   374    0.19626E+04    0.21172E+02    0.00000E+00    0.45496E+02    0.24454E-07    0.38192E-04    0.12850E-05
   375    0.19479E+04    0.21245E+02    0.00000E+00    0.43560E+02    0.24364E-07    0.37867E-04    0.12839E-05
   376    0.19337E+04    0.21314E+02    0.00000E+00    0.41615E+02    0.24275E-07    0.37544E-04    0.12829E-05
   377    0.19199E+04    0.21378E+02    0.00000E+00    0.39663E+02    0.24186E-07    0.37221E-04    0.12820E-05
   378    0.19066E+04    0.21439E+02    0.00000E+00    0.37703E+02    0.24098E-07    0.36900E-04    0.12812E-05
   379    0.18937E+04    0.21496E+02    0.00000E+00    0.35737E+02    0.24010E-07    0.36581E-04    0.12806E-05
   380    0.18813E+04    0.21551E+02    0.00000E+00    0.33765E+02    0.23922E-07    0.36262E-04    0.12800E-05
   381    0.18693E+04    0.21598E+02    0.00000E+00    0.31789E+02    0.23835E-07    0.35944E-04    0.12797E-05
   382    0.18577E+04    0.21644E+02    0.00000E+00    0.29810E+02    0.23748E-07    0.35627E-04    0.12795E-05
   383    0.18466E+04    0.21685E+02    0.00000E+00    0.27826E+02    0.23662E-07    0.35310E-04    0.12795E-05
   384    0.18361E+04    0.21722E+02    0.00000E+00    0.25841E+02    0.23576E-07    0.34995E-04    0.12797E-05
   385    0.18259E+04    0.21757E+02    0.00000E+00    0.23854E+02    0.23491E-07    0.34679E-04    0.12802E-05
   386    0.18162E+04    0.21786E+02    0.00000E+00    0.21867E+02    0.23405E-07    0.34364E-04    0.12809E-05
   387    0.18068E+04    0.21812E+02    0.00000E+00    0.19881E+02    0.23321E-07    0.34050E-04    0.12818E-05
   388    0.17980E+04    0.21833E+02    0.00000E+00    0.17895E+02    0.23237E-07    0.33735E-04    0.12830E-05
   389    0.17896E+04    0.21848E+02    0.00000E+00    0.15912E+02    0.23153E-07    0.33421E-04    0.12845E-05
   390    0.17816E+04    0.21863E+02    0.00000E+00    0.13932E+02    0.23069E-07    0.33106E-04    0.12863E-05
   391    0.17741E+04    0.21872E+02    0.00000E+00    0.11955E+02    0.22986E-07    0.32792E-04    0.12884E-05
   392    0.17670E+04    0.21878E+02    0.00000E+00    0.99828E+01    0.22904E-07    0.32477E-04    0.12909E-05
   393    0.17604E+04    0.21880E+02    0.00000E+00    0.80157E+01    0.22822E-07    0.32162E-04    0.12937E-05
   394    0.17542E+04    0.21877E+02    0.00000E+00    0.60555E+01    0.22740E-07    0.31846E-04    0.12968E-05
   395    0.17483E+04    0.21870E+02    0.00000E+00    0.41009E+01    0.22658E-07    0.31530E-04    0.13004E-05
   396    0.17430E+04    0.21860E+02    0.00000E+00    0.21554E+01    0.22577E-07    0.31213E-04    0.13043E-05
   397    0.17380E+04    0.21845E+02    0.00000E+00    0.21780E+00    0.22497E-07    0.30896E-04    0.13086E-05
   398    0.17336E+04    0.21826E+02    0.00000E+00   -0.17106E+01    0.22417E-07    0.30577E-04    0.13134E-05
   399    0.17295E+04    0.21803E+02    0.00000E+00   -0.36289E+01    0.22337E-07    0.30258E-04    0.13186E-05
   400    0.17257E+04    0.21776E+02    0.00000E+00   -0.55362E+01    0.22257E-07    0.29937E-04    0.13243E-05
   401    0.17225E+04    0.21745E+02    0.00000E+00   -0.74317E+01    0.22178E-07    0.29616E-04    0.13304E-05
   402    0.17197E+04    0.21709E+02    0.00000E+00   -0.93147E+01    0.22099E-07    0.29293E-04    0.13370E-05
   403    0.17172E+04    0.21670E+02    0.00000E+00   -0.11185E+02    0.22021E-07    0.28970E-04    0.13440E-05
