#    L    TT             EE             BB             TE             PP             TP             EP          
   679    0.17612E+04    0.37715E+02    0.00000E+00   -0.63043E+02    0.11959E-07    0.90785E-05   -0.12547E-05
   680    0.17624E+04    0.37773E+02    0.00000E+00   -0.64782E+02    0.11930E-07    0.91324E-05   -0.12557E-05
   681    0.17637E+04    0.37823E+02    0.00000E+00   -0.66515E+02    0.11900E-07    0.91860E-05   -0.12566E-05
   682    0.17651E+04    0.37867E+02    0.00000E+00   -0.68244E+02    0.11871E-07    0.92391E-05   -0.12574E-05
   683    0.17668E+04    0.37907E+02    0.00000E+00   -0.69969E+02    0.11841E-07    0.92917E-05   -0.12580E-05
   684    0.17686E+04    0.37938E+02    0.00000E+00   -0.71686E+02    0.11812E-07    0.93439E-05   -0.12584E-05
   685    0.17706E+04    0.37964E+02    0.00000E+00   -0.73396E+02    0.11783E-07    0.93955E-05   -0.12587E-05
   686    0.17728E+04    0.37984E+02    0.00000E+00   -0.75089E+02    0.11754E-07    0.94468E-05   -0.12589E-05
   687    0.17753E+04    0.37998E+02    0.00000E+00   -0.76778E+02    0.11725E-07    0.94975E-05   -0.12589E-05
   688    0.17778E+04    0.38005E+02    0.00000E+00   -0.78460E+02    0.11696E-07    0.95477E-05   -0.12588E-05
   689    0.17806E+04    0.38006E+02    0.00000E+00   -0.80126E+02    0.11668E-07    0.95974E-05   -0.12585E-05
   690    0.17835E+04    0.38001E+02    0.00000E+00   -0.81786E+02    0.11639E-07    0.96467E-05   -0.12581E-05
   691    0.17867E+04    0.37989E+02    0.00000E+00   -0.83431E+02    0.11611E-07    0.96953E-05   -0.12575E-05
   692    0.17900E+04    0.37972E+02    0.00000E+00   -0.85062E+02    0.11582E-07    0.97435E-05   -0.12568E-05
   693    0.17935E+04    0.37948E+02    0.00000E+00   -0.86685E+02    0.11554E-07    0.97911E-05   -0.12560E-05
   694    0.17971E+04    0.37918E+02    0.00000E+00   -0.88286E+02    0.11526E-07    0.98382E-05   -0.12550E-05
   695    0.18011E+04    0.37883E+02    0.00000E+00   -0.89872E+02    0.11498E-07    0.98847E-05   -0.12539E-05
   696    0.18051E+04    0.37841E+02    0.00000E+00   -0.91459E+02    0.11470E-07    0.99307E-05   -0.12527E-05
   697    0.18093E+04    0.37793E+02    0.00000E+00   -0.93016E+02    0.11442E-07    0.99761E-05   -0.12513E-05
   698    0.18137E+04    0.37738E+02    0.00000E+00   -0.94558E+02    0.11414E-07    0.10021E-04   -0.12497E-05
   699    0.18182E+04    0.37678E+02    0.00000E+00   -0.96078E+02    0.11386E-07    0.10065E-04   -0.12481E-05
   700    0.18229E+04    0.37611E+02    0.00000E+00   -0.97584E+02    0.11359E-07    0.10109E-04   -0.12463E-05
   701    0.18278E+04    0.37538E+02    0.00000E+00   -0.99075E+02    0.11331E-07    0.10152E-04   -0.12443E-05
   702    0.18328E+04    0.37461E+02    0.00000E+00   -0.10054E+03    0.11304E-07    0.10194E-04   -0.12422E-05
   703    0.18380E+04    0.37376E+02    0.00000E+00   -0.10200E+03    0.11277E-07    0.10236E-04   -0.12400E-05
   704    0.18434E+04    0.37286E+02    0.00000E+00   -0.10342E+03    0.11249E-07    0.10277E-04   -0.12376E-05
   705    0.18488E+04    0.37190E+02    0.00000E+00   -0.10482E+03    0.11222E-07    0.10318E-04   -0.12351E-05
   706    0.18544E+04    0.37088E+02    0.00000E+00   -0.10621E+03    0.11195E-07    0.10358E-04   -0.12325E-05
   707    0.18601E+04    0.36980E+02    0.00000E+00   -0.10758E+03    0.11168E-07    0.10397E-04   -0.12298E-05
   708    0.18662E+04    0.36867E+02    0.00000E+00   -0.10891E+03    0.11141E-07    0.10436E-04   -0.12269E-05
   709    0.18722E+04    0.36748E+02    0.00000E+00   -0.11023E+03    0.11115E-07    0.10474E-04   -0.12238E-05
   710    0.18784E+04    0.36624E+02    0.00000E+00   -0.11152E+03    0.11088E-07    0.10511E-04   -0.12207E-05
   711    0.18847E+04    0.36494E+02    0.00000E+00   -0.11278E+03    0.11062E-07    0.10548E-04   -0.12174E-05
   712    0.18912E+04    0.36358E+02    0.00000E+00   -0.11403E+03    0.11035E-07    0.10584E-04   -0.12140E-05
   713    0.18979E+04    0.36217E+02    0.00000E+00   -0.11524E+03    0.11009E-07    0.10620E-04   -0.12105E-05
   714    0.19045E+04    0.36071E+02    0.00000E+00   -0.11643E+03    0.10982E-07    0.10655E-04   -0.12068E-05
   715    0.19114E+04    0.35920E+02    0.00000E+00   -0.11759E+03    0.10956E-07    0.10689E-04   -0.12030E-05
   716    0.19184E+04    0.35763E+02    0.00000E+00   -0.11873E+03    0.10930E-07    0.10722E-04   -0.11991E-05
   717    0.19254E+04    0.35602E+02    0.00000E+00   -0.11983E+03    0.10904E-07    0.10755E-04   -0.11951E-05
   718    0.19326E+04    0.35435E+02    0.00000E+00   -0.12091E+03    0.10878E-07    0.10787E-04   -0.11909E-05
   719    0.19399E+04    0.35262E+02    0.00000E+00   -0.12195E+03    0.10852E-07    0.10819E-04   -0.11867E-05
   720    0.19472E+04    0.35085E+02    0.00000E+00   -0.12298E+03    0.10827E-07    0.10850E-04   -0.11823E-05
   721    0.19548E+04    0.34904E+02    0.00000E+00   -0.12396E+03    0.10801E-07    0.10880E-04   -0.11778E-05
   722    0.19623E+04    0.34717E+02    0.00000E+00   -0.12491E+03    0.10776E-07    0.10909E-04   -0.11731E-05
   723    0.19700E+04    0.34527E+02    0.00000E+00   -0.12584E+03    0.10750E-07    0.10938E-04   -0.11684E-05
   724    0.19777E+04    0.34331E+02    0.00000E+00   -0.12673E+03    0.10725E-07    0.10966E-04   -0.11635E-05
   725    0.19856E+04    0.34131E+02    0.00000E+00   -0.12760E+03    0.10699E-07    0.10993E-04   -0.11585E-05
   726    0.19936E+04    0.33929E+02    0.00000E+00   -0.12842E+03    0.10674E-07    0.11020E-04   -0.11535E-05
   727    0.20015E+04    0.33720E+02    0.00000E+00   -0.12922E+03    0.10649E-07    0.11046E-04   -0.11482E-05
   728    0.20096E+04    0.33507E+02    0.00000E+00   -0.12999E+03    0.10624E-07    0.11071E-04   -0.11429E-05
   729    0.20177E+04    0.33290E+02    0.00000E+00   -0.13073E+03    0.10599E-07    0.11095E-04   -0.11375E-05
   730    0.20259E+04    0.33069E+02    0.00000E+00   -0.13142E+03    0.10574E-07    0.11119E-04   -0.11320E-05
   731    0.20342E+04    0.32844E+02    0.00000E+00   -0.13209E+03    0.10549E-07    0.11142E-04   -0.11263E-05
   732    0.20425E+04    0.32617E+02    0.00000E+00   -0.13271E+03    0.10525E-07    0.11165E-04   -0.11206E-05
   733    0.20510E+04    0.32384E+02    0.00000E+00   -0.13331E+03    0.10500E-07    0.11186E-04   -0.11147E-05
   734    0.20594E+04    0.32149E+02    0.00000E+00   -0.13386E+03    0.10476E-07    0.11207E-04   -0.11087E-05
   735    0.20679E+04    0.31909E+02    0.00000E+00   -0.13440E+03    0.10451E-07    0.11227E-04   -0.11027E-05
   736    0.20764E+04    0.31666E+02    0.00000E+00   -0.13488E+03    0.10427E-07    0.11246E-04   -0.10965E-05
   737    0.20850E+04    0.31420E+02    0.00000E+00   -0.13534E+03    0.10403E-07    0.11265E-04   -0.10902E-05
   738    0.20935E+04    0.31172E+02    0.00000E+00   -0.13575E+03    0.10378E-07    0.11283E-04   -0.10838E-05
   739    0.21021E+04    0.30920E+02    0.00000E+00   -0.13613E+03    0.10354E-07    0.11300E-04   -0.10773E-05
   740    0.21107E+04    0.30665E+02    0.00000E+00   -0.13648E+03    0.10330E-07    0.11316E-04   -0.10707E-05
   741    0.21194E+04    0.30406E+02    0.00000E+00   -0.13679E+03    0.10306E-07    0.11331E-04   -0.10640E-05
   742    0.21281E+04    0.30147E+02    0.00000E+00   -0.13706E+03    0.10282E-07    0.11346E-04   -0.10573E-05
   743    0.21368E+04    0.29886E+02    0.00000E+00   -0.13730E+03    0.10259E-07    0.11360E-04   -0.10504E-05
   744    0.21455E+04    0.29621E+02    0.00000E+00   -0.13749E+03    0.10235E-07    0.11373E-04   -0.10434E-05
   745    0.21542E+04    0.29354E+02    0.00000E+00   -0.13766E+03    0.10211E-07    0.11386E-04   -0.10363E-05
   746    0.21628E+04    0.29085E+02    0.00000E+00   -0.13777E+03    0.10188E-07    0.11397E-04   -0.10292E-05
   747    0.21714E+04    0.28813E+02    0.00000E+00   -0.13786E+03    0.10164E-07    0.11408E-04   -0.10219E-05
   748    0.21801E+04    0.28541E+02    0.00000E+00   -0.13791E+03    0.10141E-07    0.11418E-04   -0.10145E-05
   749    0.21888E+04    0.28264E+02    0.00000E+00   -0.13794E+03    0.10117E-07    0.11427E-04   -0.10071E-05
   750    0.21974E+04    0.27988E+02    0.00000E+00   -0.13791E+03    0.10094E-07    0.11435E-04   -0.99955E-06
   751    0.22061E+04    0.27709E+02    0.00000E+00   -0.13785E+03    0.10071E-07    0.11443E-04   -0.99192E-06
   752    0.22147E+04    0.27430E+02    0.00000E+00   -0.13775E+03    0.10048E-07    0.11450E-04   -0.98421E-06
   753    0.22232E+04    0.27149E+02    0.00000E+00   -0.13762E+03    0.10025E-07    0.11456E-04   -0.97640E-06
   754    0.22317E+04    0.26867E+02    0.00000E+00   -0.13744E+03    0.10002E-07    0.11461E-04   -0.96852E-06
   755    0.22403E+04    0.26583E+02    0.00000E+00   -0.13723E+03    0.99790E-08    0.11465E-04   -0.96055E-06
   756    0.22486E+04    0.26299E+02    0.00000E+00   -0.13698E+03    0.99562E-08    0.11469E-04   -0.95249E-06
   757    0.22571E+04    0.26015E+02    0.00000E+00   -0.13669E+03    0.99335E-08    0.11472E-04   -0.94436E-06
   758    0.22654E+04    0.25729E+02    0.00000E+00   -0.13637E+03    0.99108E-08    0.11474E-04   -0.93615E-06
   759    0.22737E+04    0.25442E+02    0.00000E+00   -0.13601E+03    0.98883E-08    0.11475E-04   -0.92786E-06
   760    0.22819E+04    0.25156E+02    0.00000E+00   -0.13561E+03    0.98657E-08    0.11475E-04   -0.91950E-06
   761    0.22900E+04    0.24869E+02    0.00000E+00   -0.13518E+03    0.98433E-08    0.11475E-04   -0.91107E-06
   762    0.22982E+04    0.24582E+02    0.00000E+00   -0.13471E+03    0.98209E-08    0.11474E-04   -0.90256E-06
   763    0.23062E+04    0.24296E+02    0.00000E+00   -0.13421E+03    0.97986E-08    0.11472E-04   -0.89398E-06
   764    0.23141E+04    0.24009E+02    0.00000E+00   -0.13367E+03    0.97764E-08    0.11470E-04   -0.88534E-06
   765    0.23220E+04    0.23722E+02    0.00000E+00   -0.13309E+03    0.97543E-08    0.11467E-04   -0.87662E-06
   766    0.23298E+04    0.23437E+02    0.00000E+00   -0.13248E+03    0.97322E-08    0.11463E-04   -0.86784E-06
   767    0.23375E+04    0.23152E+02    0.00000E+00   -0.13183E+03    0.97102E-08    0.11458E-04   -0.85900E-06
   768    0.23451E+04    0.22867E+02    0.00000E+00   -0.13113E+03    0.96883E-08    0.11453E-04   -0.85010E-06
   769    0.23526E+04    0.22582E+02    0.00000E+00   -0.13042E+03    0.96664E-08    0.11447E-04   -0.84113E-06
   770    0.23600E+04    0.22299E+02    0.00000E+00   -0.12967E+03    0.96446E-08    0.11440E-04   -0.83211E-06
   771    0.23673E+04    0.22017E+02    0.00000E+00   -0.12887E+03    0.96229E-08    0.11432E-04   -0.82303E-06
   772    0.23745E+04    0.21737E+02    0.00000E+00   -0.12804E+03    0.96012E-08    0.11424E-04   -0.81389E-06
   773    0.23816E+04    0.21457E+02    0.00000E+00   -0.12718E+03    0.95796E-08    0.11415E-04   -0.80470E-06
   774    0.23885E+04    0.21180E+02    0.00000E+00   -0.12629E+03    0.95581E-08    0.11406E-04   -0.79546E-06
   775    0.23955E+04    0.20903E+02    0.00000E+00   -0.12537E+03    0.95366E-08    0.11396E-04   -0.78617E-06
   776    0.24021E+04    0.20629E+02    0.00000E+00   -0.12441E+03    0.95152E-08    0.11385E-04   -0.77683E-06
   777    0.24087E+04    0.20357E+02    0.00000E+00   -0.12342E+03    0.94939E-08    0.11373E-04   -0.76744E-06
   778    0.24153E+04    0.20086E+02    0.00000E+00   -0.12239E+03    0.94727E-08    0.11361E-04   -0.75800E-06
   779    0.24216E+04    0.19818E+02    0.00000E+00   -0.12134E+03    0.94515E-08    0.11348E-04   -0.74852E-06
   780    0.24278E+04    0.19550E+02    0.00000E+00   -0.12025E+03    0.94304E-08    0.11335E-04   -0.73900E-06
   781    0.24339E+04    0.19287E+02    0.00000E+00   -0.11914E+03    0.94093E-08    0.11321E-04   -0.72944E-06
   782    0.24399E+04    0.19025E+02    0.00000E+00   -0.11800E+03    0.93883E-08    0.11306E-04   -0.71984E-06
   783    0.24457E+04    0.18766E+02    0.00000E+00   -0.11682E+03    0.93674E-08    0.11291E-04   -0.71020E-06
   784    0.24514E+04    0.18510E+02    0.00000E+00   -0.11561E+03    0.93465E-08    0.11275E-04   -0.70052E-06
   785    0.24568E+04    0.18256E+02    0.00000E+00   -0.11438E+03    0.93257E-08    0.11258E-04   -0.69081E-06
   786    0.24622E+04    0.18005E+02    0.00000E+00   -0.11310E+03    0.93050E-08    0.11241E-04   -0.68107E-06
   787    0.24674E+04    0.17758E+02    0.00000E+00   -0.11180E+03    0.92844E-08    0.11224E-04   -0.67130E-06
   788    0.24724E+04    0.17513E+02    0.00000E+00   -0.11047E+03    0.92638E-08    0.11205E-04   -0.66150E-06
   789    0.24773E+04    0.17270E+02    0.00000E+00   -0.10913E+03    0.92432E-08    0.11186E-04   -0.65167E-06
   790    0.24821E+04    0.17033E+02    0.00000E+00   -0.10775E+03    0.92228E-08    0.11167E-04   -0.64181E-06
   791    0.24867E+04    0.16799E+02    0.00000E+00   -0.10633E+03    0.92023E-08    0.11147E-04   -0.63193E-06
   792    0.24911E+04    0.16568E+02    0.00000E+00   -0.10491E+03    0.91820E-08    0.11126E-04   -0.62203E-06
   793    0.24953E+04    0.16342E+02    0.00000E+00   -0.10344E+03    0.91617E-08    0.11105E-04   -0.61210E-06
   794    0.24993E+04    0.16120E+02    0.00000E+00   -0.10196E+03    0.91415E-08    0.11083E-04   -0.60216E-06
   795    0.25031E+04    0.15901E+02    0.00000E+00   -0.10045E+03    0.91213E-08    0.11061E-04   -0.59220E-06
   796    0.25069E+04    0.15687E+02    0.00000E+00   -0.98922E+02    0.91012E-08    0.11038E-04   -0.58222E-06
   797    0.25104E+04    0.15475E+02    0.00000E+00   -0.97366E+02    0.90812E-08    0.11015E-04   -0.57222E-06
   798    0.25137E+04    0.15269E+02    0.00000E+00   -0.95795E+02    0.90612E-08    0.10991E-04   -0.56222E-06
   799    0.25169E+04    0.15068E+02    0.00000E+00   -0.94201E+02    0.90413E-08    0.10966E-04   -0.55220E-06
   800    0.25199E+04    0.14870E+02    0.00000E+00   -0.92584E+02    0.90214E-08    0.10941E-04   -0.54217E-06
   801    0.25227E+04    0.14677E+02    0.00000E+00   -0.90952E+02    0.90017E-08    0.10916E-04   -0.53213E-06
   802    0.25252E+04    0.14488E+02    0.00000E+00   -0.89283E+02    0.89819E-08    0.10890E-04   -0.52209E-06
   803    0.25277E+04    0.14304E+02    0.00000E+00   -0.87613E+02    0.89622E-08    0.10863E-04   -0.51204E-06
   804    0.25298E+04    0.14125E+02    0.00000E+00   -0.85913E+02    0.89426E-08    0.10836E-04   -0.50198E-06
   805    0.25320E+04    0.13950E+02    0.00000E+00   -0.84198E+02    0.89231E-08    0.10809E-04   -0.49192E-06
   806    0.25338E+04    0.13780E+02    0.00000E+00   -0.82467E+02    0.89036E-08    0.10781E-04   -0.48185E-06
   807    0.25354E+04    0.13616E+02    0.00000E+00   -0.80721E+02    0.88841E-08    0.10753E-04   -0.47178E-06
   808    0.25368E+04    0.13457E+02    0.00000E+00   -0.78953E+02    0.88647E-08    0.10724E-04   -0.46170E-06
   809    0.25381E+04    0.13304E+02    0.00000E+00   -0.77176E+02    0.88454E-08    0.10694E-04   -0.45161E-06
   810    0.25391E+04    0.13155E+02    0.00000E+00   -0.75377E+02    0.88261E-08    0.10664E-04   -0.44153E-06
   811    0.25398E+04    0.13012E+02    0.00000E+00   -0.73564E+02    0.88069E-08    0.10634E-04   -0.43144E-06
   812    0.25405E+04    0.12875E+02    0.00000E+00   -0.71740E+02    0.87878E-08    0.10603E-04   -0.42135E-06
   813    0.25409E+04    0.12742E+02    0.00000E+00   -0.69906E+02    0.87687E-08    0.10572E-04   -0.41125E-06
   814    0.25412E+04    0.12615E+02    0.00000E+00   -0.68058E+02    0.87496E-08    0.10540E-04   -0.40116E-06
   815    0.25413E+04    0.12494E+02    0.00000E+00   -0.66200E+02    0.87306E-08    0.10508E-04   -0.39106E-06
   816    0.25410E+04    0.12379E+02    0.00000E+00   -0.64331E+02    0.87117E-08    0.10476E-04   -0.38097E-06
   817    0.25406E+04    0.12269E+02    0.00000E+00   -0.62452E+02    0.86928E-08    0.10443E-04   -0.37087E-06
   818    0.25401E+04    0.12165E+02    0.00000E+00   -0.60564E+02    0.86740E-08    0.10409E-04   -0.36078E-06
   819    0.25393E+04    0.12067E+02    0.00000E+00   -0.58667E+02    0.86553E-08    0.10375E-04   -0.35068E-06
   820    0.25384E+04    0.11975E+02    0.00000E+00   -0.56761E+02    0.86366E-08    0.10341E-04   -0.34059E-06
   821    0.25371E+04    0.11888E+02    0.00000E+00   -0.54850E+02    0.86179E-08    0.10306E-04   -0.33050E-06
   822    0.25357E+04    0.11808E+02    0.00000E+00   -0.52932E+02    0.85993E-08    0.10271E-04   -0.32041E-06
   823    0.25341E+04    0.11733E+02    0.00000E+00   -0.51008E+02    0.85808E-08    0.10236E-04   -0.31033E-06
   824    0.25322E+04    0.11666E+02    0.00000E+00   -0.49078E+02    0.85623E-08    0.10200E-04   -0.30025E-06
   825    0.25303E+04    0.11603E+02    0.00000E+00   -0.47145E+02    0.85439E-08    0.10164E-04   -0.29018E-06
   826    0.25280E+04    0.11548E+02    0.00000E+00   -0.45208E+02    0.85255E-08    0.10127E-04   -0.28011E-06
   827    0.25255E+04    0.11498E+02    0.00000E+00   -0.43268E+02    0.85072E-08    0.10090E-04   -0.27004E-06
   828    0.25229E+04    0.11454E+02    0.00000E+00   -0.41327E+02    0.84889E-08    0.10052E-04   -0.25998E-06
   829    0.25200E+04    0.11418E+02    0.00000E+00   -0.39384E+02    0.84707E-08    0.10014E-04   -0.24993E-06
   830    0.25170E+04    0.11387E+02    0.00000E+00   -0.37442E+02    0.84525E-08    0.99763E-05   -0.23989E-06
   831    0.25137E+04    0.11362E+02    0.00000E+00   -0.35500E+02    0.84344E-08    0.99378E-05   -0.22985E-06
   832    0.25103E+04    0.11343E+02    0.00000E+00   -0.33559E+02    0.84163E-08    0.98988E-05   -0.21982E-06
   833    0.25066E+04    0.11331E+02    0.00000E+00   -0.31620E+02    0.83983E-08    0.98596E-05   -0.20980E-06
   834    0.25027E+04    0.11325E+02    0.00000E+00   -0.29683E+02    0.83804E-08    0.98200E-05   -0.19979E-06
   835    0.24987E+04    0.11326E+02    0.00000E+00   -0.27749E+02    0.83625E-08    0.97800E-05   -0.18979E-06
   836    0.24943E+04    0.11333E+02    0.00000E+00   -0.25819E+02    0.83446E-08    0.97397E-05   -0.17980E-06
   837    0.24899E+04    0.11346E+02    0.00000E+00   -0.23894E+02    0.83268E-08    0.96991E-05   -0.16981E-06
   838    0.24852E+04    0.11366E+02    0.00000E+00   -0.21973E+02    0.83091E-08    0.96581E-05   -0.15985E-06
   839    0.24802E+04    0.11392E+02    0.00000E+00   -0.20057E+02    0.82914E-08    0.96169E-05   -0.14989E-06
   840    0.24752E+04    0.11425E+02    0.00000E+00   -0.18149E+02    0.82737E-08    0.95753E-05   -0.13994E-06
   841    0.24699E+04    0.11463E+02    0.00000E+00   -0.16249E+02    0.82561E-08    0.95333E-05   -0.13001E-06
   842    0.24644E+04    0.11508E+02    0.00000E+00   -0.14354E+02    0.82386E-08    0.94911E-05   -0.12009E-06
   843    0.24588E+04    0.11559E+02    0.00000E+00   -0.12471E+02    0.82211E-08    0.94486E-05   -0.11019E-06
   844    0.24528E+04    0.11617E+02    0.00000E+00   -0.10596E+02    0.82036E-08    0.94058E-05   -0.10029E-06
   845    0.24468E+04    0.11680E+02    0.00000E+00   -0.87321E+01    0.81862E-08    0.93627E-05   -0.90419E-07
   846    0.24406E+04    0.11751E+02    0.00000E+00   -0.68793E+01    0.81689E-08    0.93193E-05   -0.80558E-07
   847    0.24343E+04    0.11827E+02    0.00000E+00   -0.50375E+01    0.81516E-08    0.92756E-05   -0.70714E-07
   848    0.24278E+04    0.11909E+02    0.00000E+00   -0.32087E+01    0.81343E-08    0.92316E-05   -0.60886E-07
