#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   636    0.18955E+04    0.57023E+01    0.10145E-07    0.57023E+01    0.30154E+02   -0.16797E-08    0.10145E-07   -0.16797E-08    0.32938E-13
   637    0.18888E+04    0.44438E+01    0.10230E-07    0.44438E+01    0.30422E+02   -0.16888E-08    0.10230E-07   -0.16888E-08    0.32749E-13
   638    0.18822E+04    0.31616E+01    0.10316E-07    0.31616E+01    0.30687E+02   -0.16976E-08    0.10316E-07   -0.16976E-08    0.32562E-13
   639    0.18758E+04    0.18547E+01    0.10401E-07    0.18547E+01    0.30949E+02   -0.17062E-08    0.10401E-07   -0.17062E-08    0.32376E-13
   640    0.18695E+04    0.52481E+00    0.10486E-07    0.52481E+00    0.31208E+02   -0.17145E-08    0.10486E-07   -0.17145E-08    0.32191E-13
   641    0.18633E+04   -0.82825E+00    0.10571E-07   -0.82825E+00    0.31464E+02   -0.17225E-08    0.10571E-07   -0.17225E-08    0.32007E-13
   642    0.18573E+04   -0.22036E+01    0.10655E-07   -0.22036E+01    0.31715E+02   -0.17303E-08    0.10655E-07   -0.17303E-08    0.31825E-13
   643    0.18514E+04   -0.36009E+01    0.10738E-07   -0.36009E+01    0.31964E+02   -0.17379E-08    0.10738E-07   -0.17379E-08    0.31644E-13
   644    0.18458E+04   -0.50194E+01    0.10822E-07   -0.50194E+01    0.32207E+02   -0.17452E-08    0.10822E-07   -0.17452E-08    0.31464E-13
   645    0.18403E+04   -0.64588E+01    0.10905E-07   -0.64588E+01    0.32447E+02   -0.17522E-08    0.10905E-07   -0.17522E-08    0.31286E-13
   646    0.18349E+04   -0.79184E+01    0.10987E-07   -0.79184E+01    0.32683E+02   -0.17590E-08    0.10987E-07   -0.17590E-08    0.31109E-13
   647    0.18298E+04   -0.93982E+01    0.11069E-07   -0.93982E+01    0.32915E+02   -0.17655E-08    0.11069E-07   -0.17655E-08    0.30933E-13
   648    0.18247E+04   -0.10896E+02    0.11150E-07   -0.10896E+02    0.33143E+02   -0.17718E-08    0.11150E-07   -0.17718E-08    0.30758E-13
   649    0.18199E+04   -0.12413E+02    0.11231E-07   -0.12413E+02    0.33366E+02   -0.17778E-08    0.11231E-07   -0.17778E-08    0.30585E-13
   650    0.18152E+04   -0.13947E+02    0.11311E-07   -0.13947E+02    0.33585E+02   -0.17835E-08    0.11311E-07   -0.17835E-08    0.30412E-13
   651    0.18107E+04   -0.15499E+02    0.11391E-07   -0.15499E+02    0.33801E+02   -0.17890E-08    0.11391E-07   -0.17890E-08    0.30241E-13
   652    0.18063E+04   -0.17068E+02    0.11470E-07   -0.17068E+02    0.34011E+02   -0.17943E-08    0.11470E-07   -0.17943E-08    0.30071E-13
   653    0.18023E+04   -0.18651E+02    0.11549E-07   -0.18651E+02    0.34216E+02   -0.17993E-08    0.11549E-07   -0.17993E-08    0.29903E-13
   654    0.17983E+04   -0.20250E+02    0.11627E-07   -0.20250E+02    0.34417E+02   -0.18041E-08    0.11627E-07   -0.18041E-08    0.29735E-13
   655    0.17944E+04   -0.21863E+02    0.11704E-07   -0.21863E+02    0.34613E+02   -0.18086E-08    0.11704E-07   -0.18086E-08    0.29569E-13
   656    0.17909E+04   -0.23490E+02    0.11781E-07   -0.23490E+02    0.34805E+02   -0.18128E-08    0.11781E-07   -0.18128E-08    0.29403E-13
   657    0.17875E+04   -0.25129E+02    0.11857E-07   -0.25129E+02    0.34991E+02   -0.18169E-08    0.11857E-07   -0.18169E-08    0.29239E-13
   658    0.17842E+04   -0.26782E+02    0.11932E-07   -0.26782E+02    0.35173E+02   -0.18206E-08    0.11932E-07   -0.18206E-08    0.29076E-13
   659    0.17812E+04   -0.28446E+02    0.12007E-07   -0.28446E+02    0.35349E+02   -0.18242E-08    0.12007E-07   -0.18242E-08    0.28914E-13
   660    0.17784E+04   -0.30120E+02    0.12082E-07   -0.30120E+02    0.35520E+02   -0.18275E-08    0.12082E-07   -0.18275E-08    0.28754E-13
   661    0.17758E+04   -0.31804E+02    0.12155E-07   -0.31804E+02    0.35685E+02   -0.18305E-08    0.12155E-07   -0.18305E-08    0.28594E-13
   662    0.17733E+04   -0.33499E+02    0.12228E-07   -0.33499E+02    0.35846E+02   -0.18334E-08    0.12228E-07   -0.18334E-08    0.28435E-13
   663    0.17710E+04   -0.35202E+02    0.12300E-07   -0.35202E+02    0.36002E+02   -0.18359E-08    0.12300E-07   -0.18359E-08    0.28278E-13
   664    0.17690E+04   -0.36913E+02    0.12372E-07   -0.36913E+02    0.36152E+02   -0.18383E-08    0.12372E-07   -0.18383E-08    0.28122E-13
   665    0.17671E+04   -0.38632E+02    0.12443E-07   -0.38632E+02    0.36296E+02   -0.18404E-08    0.12443E-07   -0.18404E-08    0.27966E-13
   666    0.17654E+04   -0.40357E+02    0.12513E-07   -0.40357E+02    0.36434E+02   -0.18423E-08    0.12513E-07   -0.18423E-08    0.27812E-13
   667    0.17639E+04   -0.42088E+02    0.12583E-07   -0.42088E+02    0.36567E+02   -0.18440E-08    0.12583E-07   -0.18440E-08    0.27659E-13
   668    0.17625E+04   -0.43824E+02    0.12652E-07   -0.43824E+02    0.36695E+02   -0.18454E-08    0.12652E-07   -0.18454E-08    0.27507E-13
   669    0.17615E+04   -0.45565E+02    0.12720E-07   -0.45565E+02    0.36817E+02   -0.18466E-08    0.12720E-07   -0.18466E-08    0.27356E-13
   670    0.17605E+04   -0.47308E+02    0.12787E-07   -0.47308E+02    0.36933E+02   -0.18476E-08    0.12787E-07   -0.18476E-08    0.27206E-13
   671    0.17599E+04   -0.49055E+02    0.12854E-07   -0.49055E+02    0.37044E+02   -0.18483E-08    0.12854E-07   -0.18483E-08    0.27057E-13
   672    0.17593E+04   -0.50805E+02    0.12920E-07   -0.50805E+02    0.37148E+02   -0.18489E-08    0.12920E-07   -0.18489E-08    0.26909E-13
   673    0.17590E+04   -0.52555E+02    0.12985E-07   -0.52555E+02    0.37248E+02   -0.18492E-08    0.12985E-07   -0.18492E-08    0.26762E-13
   674    0.17589E+04   -0.54306E+02    0.13049E-07   -0.54306E+02    0.37341E+02   -0.18492E-08    0.13049E-07   -0.18492E-08    0.26616E-13
   675    0.17590E+04   -0.56057E+02    0.13113E-07   -0.56057E+02    0.37428E+02   -0.18491E-08    0.13113E-07   -0.18491E-08    0.26471E-13
   676    0.17592E+04   -0.57806E+02    0.13176E-07   -0.57806E+02    0.37509E+02   -0.18488E-08    0.13176E-07   -0.18488E-08    0.26327E-13
   677    0.17597E+04   -0.59554E+02    0.13238E-07   -0.59554E+02    0.37584E+02   -0.18482E-08    0.13238E-07   -0.18482E-08    0.26184E-13
   678    0.17604E+04   -0.61300E+02    0.13299E-07   -0.61300E+02    0.37652E+02   -0.18474E-08    0.13299E-07   -0.18474E-08    0.26042E-13
   679    0.17612E+04   -0.63043E+02    0.13360E-07   -0.63043E+02    0.37715E+02   -0.18464E-08    0.13360E-07   -0.18464E-08    0.25901E-13
   680    0.17624E+04   -0.64782E+02    0.13419E-07   -0.64782E+02    0.37773E+02   -0.18452E-08    0.13419E-07   -0.18452E-08    0.25761E-13
   681    0.17637E+04   -0.66515E+02    0.13478E-07   -0.66515E+02    0.37823E+02   -0.18438E-08    0.13478E-07   -0.18438E-08    0.25622E-13
   682    0.17651E+04   -0.68244E+02    0.13536E-07   -0.68244E+02    0.37867E+02   -0.18422E-08    0.13536E-07   -0.18422E-08    0.25484E-13
   683    0.17668E+04   -0.69969E+02    0.13594E-07   -0.69969E+02    0.37907E+02   -0.18404E-08    0.13594E-07   -0.18404E-08    0.25346E-13
   684    0.17686E+04   -0.71686E+02    0.13650E-07   -0.71686E+02    0.37938E+02   -0.18384E-08    0.13650E-07   -0.18384E-08    0.25210E-13
   685    0.17706E+04   -0.73396E+02    0.13705E-07   -0.73396E+02    0.37964E+02   -0.18361E-08    0.13705E-07   -0.18361E-08    0.25075E-13
   686    0.17728E+04   -0.75089E+02    0.13760E-07   -0.75089E+02    0.37984E+02   -0.18337E-08    0.13760E-07   -0.18337E-08    0.24940E-13
   687    0.17753E+04   -0.76778E+02    0.13814E-07   -0.76778E+02    0.37998E+02   -0.18311E-08    0.13814E-07   -0.18311E-08    0.24806E-13
   688    0.17778E+04   -0.78460E+02    0.13867E-07   -0.78460E+02    0.38005E+02   -0.18282E-08    0.13867E-07   -0.18282E-08    0.24674E-13
   689    0.17806E+04   -0.80126E+02    0.13919E-07   -0.80126E+02    0.38006E+02   -0.18252E-08    0.13919E-07   -0.18252E-08    0.24542E-13
   690    0.17835E+04   -0.81786E+02    0.13970E-07   -0.81786E+02    0.38001E+02   -0.18219E-08    0.13970E-07   -0.18219E-08    0.24411E-13
   691    0.17867E+04   -0.83431E+02    0.14020E-07   -0.83431E+02    0.37989E+02   -0.18185E-08    0.14020E-07   -0.18185E-08    0.24281E-13
   692    0.17900E+04   -0.85062E+02    0.14070E-07   -0.85062E+02    0.37972E+02   -0.18149E-08    0.14070E-07   -0.18149E-08    0.24152E-13
   693    0.17935E+04   -0.86685E+02    0.14118E-07   -0.86685E+02    0.37948E+02   -0.18111E-08    0.14118E-07   -0.18111E-08    0.24023E-13
   694    0.17971E+04   -0.88286E+02    0.14166E-07   -0.88286E+02    0.37918E+02   -0.18071E-08    0.14166E-07   -0.18071E-08    0.23896E-13
   695    0.18011E+04   -0.89872E+02    0.14212E-07   -0.89872E+02    0.37883E+02   -0.18029E-08    0.14212E-07   -0.18029E-08    0.23769E-13
   696    0.18051E+04   -0.91459E+02    0.14258E-07   -0.91459E+02    0.37841E+02   -0.17985E-08    0.14258E-07   -0.17985E-08    0.23643E-13
   697    0.18093E+04   -0.93016E+02    0.14303E-07   -0.93016E+02    0.37793E+02   -0.17939E-08    0.14303E-07   -0.17939E-08    0.23518E-13
   698    0.18137E+04   -0.94558E+02    0.14346E-07   -0.94558E+02    0.37738E+02   -0.17892E-08    0.14346E-07   -0.17892E-08    0.23394E-13
   699    0.18182E+04   -0.96078E+02    0.14389E-07   -0.96078E+02    0.37678E+02   -0.17842E-08    0.14389E-07   -0.17842E-08    0.23271E-13
   700    0.18229E+04   -0.97584E+02    0.14431E-07   -0.97584E+02    0.37611E+02   -0.17791E-08    0.14431E-07   -0.17791E-08    0.23148E-13
   701    0.18278E+04   -0.99075E+02    0.14472E-07   -0.99075E+02    0.37538E+02   -0.17738E-08    0.14472E-07   -0.17738E-08    0.23026E-13
   702    0.18328E+04   -0.10054E+03    0.14511E-07   -0.10054E+03    0.37461E+02   -0.17683E-08    0.14511E-07   -0.17683E-08    0.22905E-13
   703    0.18380E+04   -0.10200E+03    0.14550E-07   -0.10200E+03    0.37376E+02   -0.17626E-08    0.14550E-07   -0.17626E-08    0.22785E-13
   704    0.18434E+04   -0.10342E+03    0.14588E-07   -0.10342E+03    0.37286E+02   -0.17568E-08    0.14588E-07   -0.17568E-08    0.22665E-13
   705    0.18488E+04   -0.10482E+03    0.14625E-07   -0.10482E+03    0.37190E+02   -0.17508E-08    0.14625E-07   -0.17508E-08    0.22547E-13
   706    0.18544E+04   -0.10621E+03    0.14661E-07   -0.10621E+03    0.37088E+02   -0.17446E-08    0.14661E-07   -0.17446E-08    0.22429E-13
   707    0.18601E+04   -0.10758E+03    0.14696E-07   -0.10758E+03    0.36980E+02   -0.17383E-08    0.14696E-07   -0.17383E-08    0.22312E-13
   708    0.18662E+04   -0.10891E+03    0.14730E-07   -0.10891E+03    0.36867E+02   -0.17317E-08    0.14730E-07   -0.17317E-08    0.22195E-13
   709    0.18722E+04   -0.11023E+03    0.14762E-07   -0.11023E+03    0.36748E+02   -0.17251E-08    0.14762E-07   -0.17251E-08    0.22080E-13
   710    0.18784E+04   -0.11152E+03    0.14794E-07   -0.11152E+03    0.36624E+02   -0.17182E-08    0.14794E-07   -0.17182E-08    0.21965E-13
   711    0.18847E+04   -0.11278E+03    0.14825E-07   -0.11278E+03    0.36494E+02   -0.17112E-08    0.14825E-07   -0.17112E-08    0.21851E-13
   712    0.18912E+04   -0.11403E+03    0.14855E-07   -0.11403E+03    0.36358E+02   -0.17040E-08    0.14855E-07   -0.17040E-08    0.21737E-13
   713    0.18979E+04   -0.11524E+03    0.14884E-07   -0.11524E+03    0.36217E+02   -0.16967E-08    0.14884E-07   -0.16967E-08    0.21624E-13
   714    0.19045E+04   -0.11643E+03    0.14912E-07   -0.11643E+03    0.36071E+02   -0.16892E-08    0.14912E-07   -0.16892E-08    0.21512E-13
   715    0.19114E+04   -0.11759E+03    0.14939E-07   -0.11759E+03    0.35920E+02   -0.16816E-08    0.14939E-07   -0.16816E-08    0.21401E-13
   716    0.19184E+04   -0.11873E+03    0.14965E-07   -0.11873E+03    0.35763E+02   -0.16738E-08    0.14965E-07   -0.16738E-08    0.21291E-13
   717    0.19254E+04   -0.11983E+03    0.14989E-07   -0.11983E+03    0.35602E+02   -0.16658E-08    0.14989E-07   -0.16658E-08    0.21181E-13
   718    0.19326E+04   -0.12091E+03    0.15013E-07   -0.12091E+03    0.35435E+02   -0.16577E-08    0.15013E-07   -0.16577E-08    0.21072E-13
   719    0.19399E+04   -0.12195E+03    0.15036E-07   -0.12195E+03    0.35262E+02   -0.16495E-08    0.15036E-07   -0.16495E-08    0.20963E-13
   720    0.19472E+04   -0.12298E+03    0.15058E-07   -0.12298E+03    0.35085E+02   -0.16411E-08    0.15058E-07   -0.16411E-08    0.20855E-13
   721    0.19548E+04   -0.12396E+03    0.15079E-07   -0.12396E+03    0.34904E+02   -0.16326E-08    0.15079E-07   -0.16326E-08    0.20748E-13
   722    0.19623E+04   -0.12491E+03    0.15099E-07   -0.12491E+03    0.34717E+02   -0.16239E-08    0.15099E-07   -0.16239E-08    0.20642E-13
   723    0.19700E+04   -0.12584E+03    0.15117E-07   -0.12584E+03    0.34527E+02   -0.16151E-08    0.15117E-07   -0.16151E-08    0.20536E-13
   724    0.19777E+04   -0.12673E+03    0.15135E-07   -0.12673E+03    0.34331E+02   -0.16062E-08    0.15135E-07   -0.16062E-08    0.20431E-13
   725    0.19856E+04   -0.12760E+03    0.15152E-07   -0.12760E+03    0.34131E+02   -0.15971E-08    0.15152E-07   -0.15971E-08    0.20327E-13
   726    0.19936E+04   -0.12842E+03    0.15168E-07   -0.12842E+03    0.33929E+02   -0.15879E-08    0.15168E-07   -0.15879E-08    0.20223E-13
   727    0.20015E+04   -0.12922E+03    0.15183E-07   -0.12922E+03    0.33720E+02   -0.15785E-08    0.15183E-07   -0.15785E-08    0.20120E-13
   728    0.20096E+04   -0.12999E+03    0.15196E-07   -0.12999E+03    0.33507E+02   -0.15691E-08    0.15196E-07   -0.15691E-08    0.20018E-13
   729    0.20177E+04   -0.13073E+03    0.15209E-07   -0.13073E+03    0.33290E+02   -0.15595E-08    0.15209E-07   -0.15595E-08    0.19916E-13
   730    0.20259E+04   -0.13142E+03    0.15221E-07   -0.13142E+03    0.33069E+02   -0.15497E-08    0.15221E-07   -0.15497E-08    0.19815E-13
   731    0.20342E+04   -0.13209E+03    0.15231E-07   -0.13209E+03    0.32844E+02   -0.15399E-08    0.15231E-07   -0.15399E-08    0.19715E-13
   732    0.20425E+04   -0.13271E+03    0.15241E-07   -0.13271E+03    0.32617E+02   -0.15299E-08    0.15241E-07   -0.15299E-08    0.19615E-13
   733    0.20510E+04   -0.13331E+03    0.15250E-07   -0.13331E+03    0.32384E+02   -0.15198E-08    0.15250E-07   -0.15198E-08    0.19516E-13
   734    0.20594E+04   -0.13386E+03    0.15257E-07   -0.13386E+03    0.32149E+02   -0.15096E-08    0.15257E-07   -0.15096E-08    0.19417E-13
   735    0.20679E+04   -0.13440E+03    0.15264E-07   -0.13440E+03    0.31909E+02   -0.14993E-08    0.15264E-07   -0.14993E-08    0.19319E-13
   736    0.20764E+04   -0.13488E+03    0.15269E-07   -0.13488E+03    0.31666E+02   -0.14889E-08    0.15269E-07   -0.14889E-08    0.19222E-13
   737    0.20850E+04   -0.13534E+03    0.15274E-07   -0.13534E+03    0.31420E+02   -0.14783E-08    0.15274E-07   -0.14783E-08    0.19125E-13
   738    0.20935E+04   -0.13575E+03    0.15277E-07   -0.13575E+03    0.31172E+02   -0.14677E-08    0.15277E-07   -0.14677E-08    0.19029E-13
   739    0.21021E+04   -0.13613E+03    0.15279E-07   -0.13613E+03    0.30920E+02   -0.14569E-08    0.15279E-07   -0.14569E-08    0.18934E-13
   740    0.21107E+04   -0.13648E+03    0.15281E-07   -0.13648E+03    0.30665E+02   -0.14460E-08    0.15281E-07   -0.14460E-08    0.18839E-13
   741    0.21194E+04   -0.13679E+03    0.15281E-07   -0.13679E+03    0.30406E+02   -0.14350E-08    0.15281E-07   -0.14350E-08    0.18744E-13
   742    0.21281E+04   -0.13706E+03    0.15280E-07   -0.13706E+03    0.30147E+02   -0.14240E-08    0.15280E-07   -0.14240E-08    0.18651E-13
   743    0.21368E+04   -0.13730E+03    0.15279E-07   -0.13730E+03    0.29886E+02   -0.14128E-08    0.15279E-07   -0.14128E-08    0.18558E-13
   744    0.21455E+04   -0.13749E+03    0.15276E-07   -0.13749E+03    0.29621E+02   -0.14015E-08    0.15276E-07   -0.14015E-08    0.18465E-13
   745    0.21542E+04   -0.13766E+03    0.15272E-07   -0.13766E+03    0.29354E+02   -0.13901E-08    0.15272E-07   -0.13901E-08    0.18373E-13
   746    0.21628E+04   -0.13777E+03    0.15267E-07   -0.13777E+03    0.29085E+02   -0.13786E-08    0.15267E-07   -0.13786E-08    0.18282E-13
   747    0.21714E+04   -0.13786E+03    0.15261E-07   -0.13786E+03    0.28813E+02   -0.13671E-08    0.15261E-07   -0.13671E-08    0.18191E-13
   748    0.21801E+04   -0.13791E+03    0.15254E-07   -0.13791E+03    0.28541E+02   -0.13554E-08    0.15254E-07   -0.13554E-08    0.18100E-13
   749    0.21888E+04   -0.13794E+03    0.15246E-07   -0.13794E+03    0.28264E+02   -0.13437E-08    0.15246E-07   -0.13437E-08    0.18011E-13
   750    0.21974E+04   -0.13791E+03    0.15237E-07   -0.13791E+03    0.27988E+02   -0.13318E-08    0.15237E-07   -0.13318E-08    0.17921E-13
   751    0.22061E+04   -0.13785E+03    0.15227E-07   -0.13785E+03    0.27709E+02   -0.13199E-08    0.15227E-07   -0.13199E-08    0.17833E-13
   752    0.22147E+04   -0.13775E+03    0.15216E-07   -0.13775E+03    0.27430E+02   -0.13079E-08    0.15216E-07   -0.13079E-08    0.17744E-13
   753    0.22232E+04   -0.13762E+03    0.15204E-07   -0.13762E+03    0.27149E+02   -0.12958E-08    0.15204E-07   -0.12958E-08    0.17657E-13
   754    0.22317E+04   -0.13744E+03    0.15190E-07   -0.13744E+03    0.26867E+02   -0.12837E-08    0.15190E-07   -0.12837E-08    0.17570E-13
   755    0.22403E+04   -0.13723E+03    0.15176E-07   -0.13723E+03    0.26583E+02   -0.12715E-08    0.15176E-07   -0.12715E-08    0.17483E-13
   756    0.22486E+04   -0.13698E+03    0.15161E-07   -0.13698E+03    0.26299E+02   -0.12591E-08    0.15161E-07   -0.12591E-08    0.17397E-13
   757    0.22571E+04   -0.13669E+03    0.15145E-07   -0.13669E+03    0.26015E+02   -0.12468E-08    0.15145E-07   -0.12468E-08    0.17312E-13
   758    0.22654E+04   -0.13637E+03    0.15128E-07   -0.13637E+03    0.25729E+02   -0.12343E-08    0.15128E-07   -0.12343E-08    0.17227E-13
   759    0.22737E+04   -0.13601E+03    0.15109E-07   -0.13601E+03    0.25442E+02   -0.12218E-08    0.15109E-07   -0.12218E-08    0.17142E-13
   760    0.22819E+04   -0.13561E+03    0.15090E-07   -0.13561E+03    0.25156E+02   -0.12092E-08    0.15090E-07   -0.12092E-08    0.17058E-13
   761    0.22900E+04   -0.13518E+03    0.15070E-07   -0.13518E+03    0.24869E+02   -0.11966E-08    0.15070E-07   -0.11966E-08    0.16975E-13
   762    0.22982E+04   -0.13471E+03    0.15049E-07   -0.13471E+03    0.24582E+02   -0.11838E-08    0.15049E-07   -0.11838E-08    0.16892E-13
   763    0.23062E+04   -0.13421E+03    0.15027E-07   -0.13421E+03    0.24296E+02   -0.11711E-08    0.15027E-07   -0.11711E-08    0.16809E-13
   764    0.23141E+04   -0.13367E+03    0.15004E-07   -0.13367E+03    0.24009E+02   -0.11583E-08    0.15004E-07   -0.11583E-08    0.16727E-13
   765    0.23220E+04   -0.13309E+03    0.14981E-07   -0.13309E+03    0.23722E+02   -0.11454E-08    0.14981E-07   -0.11454E-08    0.16646E-13
   766    0.23298E+04   -0.13248E+03    0.14956E-07   -0.13248E+03    0.23437E+02   -0.11324E-08    0.14956E-07   -0.11324E-08    0.16565E-13
   767    0.23375E+04   -0.13183E+03    0.14931E-07   -0.13183E+03    0.23152E+02   -0.11195E-08    0.14931E-07   -0.11195E-08    0.16484E-13
   768    0.23451E+04   -0.13113E+03    0.14904E-07   -0.13113E+03    0.22867E+02   -0.11064E-08    0.14904E-07   -0.11064E-08    0.16404E-13
   769    0.23526E+04   -0.13042E+03    0.14877E-07   -0.13042E+03    0.22582E+02   -0.10934E-08    0.14877E-07   -0.10934E-08    0.16324E-13
   770    0.23600E+04   -0.12967E+03    0.14849E-07   -0.12967E+03    0.22299E+02   -0.10802E-08    0.14849E-07   -0.10802E-08    0.16245E-13
   771    0.23673E+04   -0.12887E+03    0.14820E-07   -0.12887E+03    0.22017E+02   -0.10671E-08    0.14820E-07   -0.10671E-08    0.16167E-13
